,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,9,184555,47000,14434,123121
1,MDI00-060-DY. DIRECTOR I&PR(Z) MANDI,Total, ,9,184555,47000,14434,123121
2, ,30-2220-01-001-02-S00N-V-N-01-SALARIES,Total,4,170313,47000,14434,108879
3, , ,"[TRVch# 10 Dt:03/04/2017] , Billno-MDI00060032017-004",1,15865,0,2771,13094
4, , ,"[TRVch# 7 Dt:03/04/2017] , Billno-MDI00060032017-001",1,83792,27000,9757,47035
5, , ,"[TRVch# 8 Dt:03/04/2017] , Billno-MDI00060032017-002",1,47933,20000,1906,26027
6, , ,"[TRVch# 9 Dt:03/04/2017] , Billno-MDI00060032017-003",1,22723,0,0,22723
7, ,30-2220-01-001-02-S00N-V-N-02-WAGES,Total,1,6200,0,0,6200
8, , ,"[TRVch# 11 Dt:20/04/2017] , Billno-MDI000602017100001",1,6200,0,0,6200
9, ,30-2220-01-001-02-S00N-V-N-03-TRAVEL EXPENSES,Total,1,1240,0,0,1240
10, , ,"[TRVch# 18 Dt:27/04/2017] , Billno-MDI000602017100011",1,1240,0,0,1240
11, ,30-2220-01-001-02-S00N-V-N-05-OFFICE EXPENSES,Total,1,2594,0,0,2594
12, , ,"[TRVch# 12 Dt:20/04/2017] , Billno-MDI000602017100002",1,2594,0,0,2594
13, ,"30-2220-01-001-02-S00N-V-N-30-MOTOR VEHICLES OS,POL,REPAIR",Total,1,2394,0,0,2394
14, , ,"[TRVch# 14 Dt:20/04/2017] , Billno-MDI000602017100004",1,2394,0,0,2394
15, ,"30-2220-60-101-01-S00N-V-N-30-MOTOR VEHICLES OS,POL,REPAIR",Total,1,1814,0,0,1814
16, , ,"[TRVch# 13 Dt:20/04/2017] , Billno-MDI000602017100003",1,1814,0,0,1814
0,Grand Total, , ,18,215094,67533,13134,134427
1,MDI00-060-DY. DIRECTOR I&PR(Z) MANDI,Total, ,18,215094,67533,13134,134427
2, ,30-2220-01-001-02-S00N-V-N-01-SALARIES,Total,12,198143,67533,13134,117476
3, , ,"[TRVch# 10 Dt:01/05/2017] , Billno-MDI00060042017-004",1,16057,0,2790,13267
4, , ,"[TRVch# 14 Dt:02/05/2017] , Billno-MDI000602017100010",1,1783,1783,0,0
5, , ,"[TRVch# 18 Dt:04/05/2017] , Billno-MDI000602017100013",1,4272,4272,0,0
6, , ,"[TRVch# 19 Dt:04/05/2017] , Billno-MDI000602017100014",1,1020,0,0,1020
7, , ,"[TRVch# 20 Dt:05/05/2017] , Billno-MDI000602017100015",1,744,0,72,672
8, , ,"[TRVch# 22 Dt:05/05/2017] , Billno-MDI000602017100005",1,9612,9612,0,0
9, , ,"[TRVch# 23 Dt:05/05/2017] , Billno-MDI000602017100008",1,3866,3866,0,0
10, , ,"[TRVch# 24 Dt:05/05/2017] , Billno-MDI000602017100007",1,1680,0,171,1509
11, , ,"[TRVch# 46 Dt:20/05/2017] , Billno-MDI000602017100017",1,2304,0,0,2304
12, , ,"[TRVch# 7 Dt:01/05/2017] , Billno-MDI00060042017-001",1,84860,28000,8195,48665
13, , ,"[TRVch# 8 Dt:01/05/2017] , Billno-MDI00060042017-002",1,48923,20000,1906,27017
14, , ,"[TRVch# 9 Dt:01/05/2017] , Billno-MDI00060042017-003",1,23022,0,0,23022
15, ,30-2220-01-001-02-S00N-V-N-02-WAGES,Total,1,6300,0,0,6300
16, , ,"[TRVch# 21 Dt:05/05/2017] , Billno-MDI000602017100016",1,6300,0,0,6300
17, ,30-2220-01-001-02-S00N-V-N-03-TRAVEL EXPENSES,Total,1,1491,0,0,1491
18, , ,"[TRVch# 15 Dt:02/05/2017] , Billno-MDI000602017100012",1,1491,0,0,1491
19, ,30-2220-01-001-02-S00N-V-N-05-OFFICE EXPENSES,Total,1,1530,0,0,1530
20, , ,"[TRVch# 43 Dt:20/05/2017] , Billno-MDI000602017100021",1,1530,0,0,1530
21, ,30-2220-60-101-01-S00N-V-N-10-HOSPITALITY AND ENT.EXPENSES,Total,1,1909,0,0,1909
22, , ,"[TRVch# 44 Dt:20/05/2017] , Billno-MDI000602017100020",1,1909,0,0,1909
23, ,"30-2220-60-101-01-S00N-V-N-30-MOTOR VEHICLES OS,POL,REPAIR",Total,2,5721,0,0,5721
24, , ,"[TRVch# 45 Dt:20/05/2017] , Billno-MDI000602017100018",1,5471,0,0,5471
25, , ,"[TRVch# 47 Dt:23/05/2017] , Billno-MDI000602017100019",1,250,0,0,250
0,Grand Total, , ,10,491250,48000,12891,430359
1,MDI00-060-DY. DIRECTOR I&PR(Z) MANDI,Total, ,10,491250,48000,12891,430359
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,300000,0,0,300000
3, , ,"[TRVch# 406 Dt:23/06/2017] , Billno-MDI000602017100025",1,300000,0,0,300000
4, ,30-2220-01-001-02-S00N-V-N-01-SALARIES,Total,4,172922,48000,12891,112031
5, , ,"[TRVch# 1 Dt:01/06/2017] , Billno-MDI00060052017-001",1,84860,28000,8195,48665
6, , ,"[TRVch# 2 Dt:01/06/2017] , Billno-MDI00060052017-002",1,48923,20000,1906,27017
7, , ,"[TRVch# 3 Dt:01/06/2017] , Billno-MDI00060052017-003",1,23052,0,0,23052
8, , ,"[TRVch# 4 Dt:01/06/2017] , Billno-MDI00060052017-004",1,16087,0,2790,13297
9, ,30-2220-01-001-02-S00N-V-N-02-WAGES,Total,1,6510,0,0,6510
10, , ,"[TRVch# 18 Dt:16/06/2017] , Billno-MDI000602017100022",1,6510,0,0,6510
11, ,30-2220-01-001-02-S00N-V-N-05-OFFICE EXPENSES,Total,2,3611,0,0,3611
12, , ,"[TRVch# 19 Dt:20/06/2017] , Billno-MDI000602017100023",1,1511,0,0,1511
