,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,5,1458219,449000,42599,966620
1,UNA03-210-GSSS BOUL,Total, ,5,1458219,449000,42599,966620
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,482449,147000,17769,317680
3, , ,"[TRVch# 221 Dt:06/04/2017] , Billno-UNA03210032017-001",1,314589,147000,2201,165388
4, , ,"[TRVch# 222 Dt:06/04/2017] , Billno-UNA03210032017-002",1,167860,0,15568,152292
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,975770,302000,24830,648940
6, , ,"[TRVch# 223 Dt:06/04/2017] , Billno-UNA03210032017-003",1,154704,53000,180,101524
7, , ,"[TRVch# 224 Dt:06/04/2017] , Billno-UNA03210032017-004",1,572788,249000,420,323368
8, , ,"[TRVch# 225 Dt:06/04/2017] , Billno-UNA03210032017-005",1,248278,0,24230,224048
0,Grand Total, , ,16,2815638,600619,102848,2112171
1,UNA03-210-GSSS BOUL,Total, ,16,2815638,600619,102848,2112171
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,1000000,0,0,1000000
3, , ,"[TRVch# 202 Dt:22/05/2017] , Billno-UNA032102017100009",1,500000,0,0,500000
4, , ,"[TRVch# 203 Dt:22/05/2017] , Billno-UNA032102017100010",1,500000,0,0,500000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,483244,199705,28965,254574
6, , ,"[TRVch# 363 Dt:08/05/2017] , Billno-UNA03210042017-001",1,318593,164000,16901,137692
7, , ,"[TRVch# 364 Dt:08/05/2017] , Billno-UNA03210042017-002",1,111792,0,11015,100777
8, , ,"[TRVch# 470 Dt:08/05/2017] , Billno-UNA032102017100001",1,35705,35705,0,0
9, , ,"[TRVch# 471 Dt:08/05/2017] , Billno-UNA032102017100002",1,17154,0,1049,16105
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,7,1146073,400914,73883,671276
11, , ,"[TRVch# 365 Dt:08/05/2017] , Billno-UNA03210042017-003",1,158885,58000,11880,89005
12, , ,"[TRVch# 366 Dt:08/05/2017] , Billno-UNA03210042017-004",1,580094,260000,31420,288674
13, , ,"[TRVch# 367 Dt:08/05/2017] , Billno-UNA03210042017-005",1,260068,0,28074,231994
14, , ,"[TRVch# 472 Dt:08/05/2017] , Billno-UNA032102017100003",1,17748,17748,0,0
15, , ,"[TRVch# 473 Dt:08/05/2017] , Billno-UNA032102017100004",1,32383,0,0,32383
16, , ,"[TRVch# 474 Dt:08/05/2017] , Billno-UNA032102017100005",1,71686,65166,0,6520
17, , ,"[TRVch# 475 Dt:08/05/2017] , Billno-UNA032102017100006",1,25209,0,2509,22700
18, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,1900,0,0,1900
19, , ,"[TRVch# 1809 Dt:31/05/2017] , Billno-UNA032102017100019",1,1900,0,0,1900
20, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,2,184421,0,0,184421
21, , ,"[TRVch# 165 Dt:22/05/2017] , Billno-UNA032102017100016",1,8300,0,0,8300
22, , ,"[TRVch# 66 Dt:08/05/2017] , Billno-UNA032102017100007",1,176121,0,0,176121
0,Grand Total, , ,27,1589167,527000,100354,961813
1,UNA03-210-GSSS BOUL,Total, ,27,1589167,527000,100354,961813
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,430385,164000,26916,239469
3, , ,"[TRVch# 875 Dt:07/06/2017] , Billno-UNA03210052017-001",1,318593,164000,15901,138692
4, , ,"[TRVch# 876 Dt:07/06/2017] , Billno-UNA03210052017-002",1,111792,0,11015,100777
5, ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,3,4609,0,0,4609
6, , ,"[TRVch# 1558 Dt:30/06/2017] , Billno-UNA032102017100034",1,2268,0,0,2268
7, , ,"[TRVch# 1559 Dt:30/06/2017] , Billno-UNA032102017100036",1,1529,0,0,1529
8, , ,"[TRVch# 1560 Dt:30/06/2017] , Billno-UNA032102017100038",1,812,0,0,812
9, ,08-2202-01-101-03-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,31391,0,0,31391
10, , ,"[TRVch# 1557 Dt:30/06/2017] , Billno-UNA032102017100012",1,31391,0,0,31391
11, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,1037579,363000,73438,601141
12, , ,"[TRVch# 877 Dt:07/06/2017] , Billno-UNA03210052017-003",1,158885,58000,11880,89005
13, , ,"[TRVch# 878 Dt:07/06/2017] , Billno-UNA03210052017-004",1,654685,305000,36980,312705
14, , ,"[TRVch# 879 Dt:07/06/2017] , Billno-UNA03210052017-005",1,224009,0,24578,199431
15, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,1900,0,0,1900
