,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,6,153489,0,3283,150206
1,LHL00-521-DISTRICT STATISTICAL OFFICER KEYLONG,Total, ,6,153489,0,3283,150206
2, ,31-3454-02-796-01-S00N-V-N-01-SALARIES,Total,2,135566,0,3283,132283
3, , ,"[TRVch# 1 Dt:03/04/2017] , Billno-LHL00521032017-001",1,35566,0,3283,32283
4, , ,"[TRVch# 3 Dt:20/04/2017] , Billno-LHL005212017100001",1,100000,0,0,100000
5, ,31-3454-02-796-01-S00N-V-N-02-WAGES,Total,2,8250,0,0,8250
6, , ,"[TRVch# 4 Dt:20/04/2017] , Billno-LHL005212017100002",1,500,0,0,500
7, , ,"[TRVch# 5 Dt:20/04/2017] , Billno-LHL005212017100003",1,7750,0,0,7750
8, ,31-3454-02-796-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,6212,0,0,6212
9, , ,"[TRVch# 6 Dt:21/04/2017] , Billno-LHL005212017100007",1,6212,0,0,6212
10, ,31-3454-02-796-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,3461,0,0,3461
11, , ,"[TRVch# 2 Dt:20/04/2017] , Billno-LHL005212017100004",1,3461,0,0,3461
0,Grand Total, , ,2,43346,0,3326,40020
1,LHL00-521-DISTRICT STATISTICAL OFFICER KEYLONG,Total, ,2,43346,0,3326,40020
2, ,31-3454-02-796-01-S00N-V-N-01-SALARIES,Total,1,35846,0,3326,32520
3, , ,"[TRVch# 1 Dt:01/05/2017] , Billno-LHL00521042017-001",1,35846,0,3326,32520
4, ,31-3454-02-796-01-S00N-V-N-02-WAGES,Total,1,7500,0,0,7500
5, , ,"[TRVch# 2 Dt:20/05/2017] , Billno-LHL005212017100008",1,7500,0,0,7500
0,Grand Total, , ,2,23984,0,3326,20658
1,LHL00-521-DISTRICT STATISTICAL OFFICER KEYLONG,Total, ,2,23984,0,3326,20658
2, ,31-3454-02-796-01-S00N-V-N-01-SALARIES,Total,1,15846,0,3326,12520
3, , ,"[TRVch# 1 Dt:01/06/2017] , Billno-LHL00521052017-001",1,15846,0,3326,12520
4, ,31-3454-02-796-01-S00N-V-N-02-WAGES,Total,1,8138,0,0,8138
5, , ,"[TRVch# 2 Dt:13/06/2017] , Billno-LHL005212017100010",1,8138,0,0,8138
0,Grand Total, , ,6,31834,0,3713,28121
1,LHL00-521-DISTRICT STATISTICAL OFFICER KEYLONG,Total, ,6,31834,0,3713,28121
2, ,31-3454-02-796-01-S00N-V-N-01-SALARIES,Total,2,19716,0,3713,16003
3, , ,"[TRVch# 1 Dt:01/07/2017] , Billno-LHL00521062017-001",1,15846,0,3326,12520
4, , ,"[TRVch# 6 Dt:12/07/2017] , Billno-LHL005212017100006",1,3870,0,387,3483
5, ,31-3454-02-796-01-S00N-V-N-02-WAGES,Total,1,7875,0,0,7875
6, , ,"[TRVch# 4 Dt:05/07/2017] , Billno-LHL005212017100011",1,7875,0,0,7875
7, ,31-3454-02-796-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,852,0,0,852
8, , ,"[TRVch# 2 Dt:05/07/2017] , Billno-LHL005212017100013",1,852,0,0,852
9, ,31-3454-02-796-01-S00N-V-N-05-OFFICE EXPENSES,Total,2,3391,0,0,3391
