,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,2,141944,45000,8614,88330
1,KNR00-531-DISTT YOUTH SER& SPORT OFFICER,Total, ,2,141944,45000,8614,88330
2, ,31-2204-00-796-03-S00N-V-P-01-SALARIES,Total,2,141944,45000,8614,88330
3, , ,"[TRVch# 1 Dt:03/04/2017] , Billno-KNR00531032017-001",1,100025,45000,4818,50207
4, , ,"[TRVch# 2 Dt:03/04/2017] , Billno-KNR00531032017-002",1,41919,0,3796,38123
0,Grand Total, , ,18,1309586,56047,12310,1241229
1,KNR00-531-DISTT YOUTH SER& SPORT OFFICER,Total, ,18,1309586,56047,12310,1241229
2, ,31-2204-00-796-03-S00N-V-P-01-SALARIES,Total,13,228522,56047,12310,160165
3, , ,"[TRVch# 1 Dt:01/05/2017] , Billno-KNR00531042017-001",1,101584,45000,8318,48266
4, , ,"[TRVch# 10 Dt:11/05/2017] , Billno-KNR005312017100006",1,1758,0,176,1582
5, , ,"[TRVch# 11 Dt:11/05/2017] , Billno-KNR005312017100007",1,9826,0,0,9826
6, , ,"[TRVch# 16 Dt:25/05/2017] , Billno-KNR005312017100018",1,24469,0,0,24469
7, , ,"[TRVch# 17 Dt:25/05/2017] , Billno-KNR005312017100019",1,2304,0,0,2304
8, , ,"[TRVch# 2 Dt:01/05/2017] , Billno-KNR00531042017-002",1,43642,0,3816,39826
9, , ,"[TRVch# 3 Dt:05/05/2017] , Billno-KNR005312017100001",1,1500,0,0,1500
10, , ,"[TRVch# 4 Dt:05/05/2017] , Billno-KNR005312017100002",1,1500,0,0,1500
11, , ,"[TRVch# 5 Dt:05/05/2017] , Billno-KNR005312017100004",1,1500,0,0,1500
12, , ,"[TRVch# 6 Dt:05/05/2017] , Billno-KNR005312017100009",1,21446,0,0,21446
13, , ,"[TRVch# 7 Dt:05/05/2017] , Billno-KNR005312017100010",1,6446,0,0,6446
14, , ,"[TRVch# 8 Dt:05/05/2017] , Billno-KNR005312017100011",1,1500,0,0,1500
15, , ,"[TRVch# 9 Dt:05/05/2017] , Billno-KNR005312017100005",1,11047,11047,0,0
16, ,31-2204-00-796-03-S00N-V-P-05-OFFICE EXPENSES,Total,1,6064,0,0,6064
17, , ,"[TRVch# 18 Dt:25/05/2017] , Billno-KNR005312017100021",1,6064,0,0,6064
18, ,31-2204-00-796-03-S00N-V-P-20-OTHER CHARGES,Total,3,475000,0,0,475000
19, , ,"[TRVch# 12 Dt:11/05/2017] , Billno-KNR005312017100014",1,315000,0,0,315000
20, , ,"[TRVch# 13 Dt:11/05/2017] , Billno-KNR005312017100015",1,100000,0,0,100000
21, , ,"[TRVch# 14 Dt:11/05/2017] , Billno-KNR005312017100016",1,60000,0,0,60000
22, ,31-2204-00-796-03-S00N-V-P-42-GIA GENERAL (Non-Salary),Total,1,600000,0,0,600000
23, , ,"[TRVch# 15 Dt:11/05/2017] , Billno-KNR005312017100017",1,600000,0,0,600000
0,Grand Total, , ,4,869808,45000,12134,812674
1,KNR00-531-DISTT YOUTH SER& SPORT OFFICER,Total, ,4,869808,45000,12134,812674
2, ,31-2204-00-796-03-S00N-V-P-01-SALARIES,Total,3,169808,45000,12134,112674
3, , ,"[TRVch# 1 Dt:01/06/2017] , Billno-KNR00531052017-001",1,101584,45000,8318,48266
4, , ,"[TRVch# 2 Dt:01/06/2017] , Billno-KNR00531052017-002",1,43642,0,3816,39826
5, , ,"[TRVch# 3 Dt:02/06/2017] , Billno-KNR005312017100023",1,24582,0,0,24582
6, ,31-4202-03-796-01-S00N-V-P-37-MAJOR WORKS,Total,1,700000,0,0,700000
7, , ,"[TRVch# 1 Dt:28/06/2017] , Billno-KNR005312017100026",1,700000,0,0,700000
0,Grand Total, , ,5,230649,45000,12143,173506
1,KNR00-531-DISTT YOUTH SER& SPORT OFFICER,Total, ,5,230649,45000,12143,173506
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,40000,0,0,40000
3, , ,"[TRVch# 40 Dt:12/07/2017] , Billno-KNR005312017100029",1,40000,0,0,40000
4, ,31-2204-00-796-03-S00N-V-P-01-SALARIES,Total,3,176534,45000,12143,119391
5, , ,"[TRVch# 1 Dt:01/07/2017] , Billno-KNR00531062017-001",1,101584,45000,8318,48266
6, , ,"[TRVch# 2 Dt:01/07/2017] , Billno-KNR00531062017-002",1,50368,0,3825,46543
7, , ,"[TRVch# 4 Dt:04/07/2017] , Billno-KNR005312017100027",1,24582,0,0,24582
8, ,31-2204-00-796-03-S00N-V-P-05-OFFICE EXPENSES,Total,1,14115,0,0,14115
9, , ,"[TRVch# 3 Dt:04/07/2017] , Billno-KNR005312017100028",1,14115,0,0,14115
0,Grand Total, , ,7,697107,45000,12143,639964
1,KNR00-531-DISTT YOUTH SER& SPORT OFFICER,Total, ,7,697107,45000,12143,639964
2, ,31-2204-00-796-03-S00N-V-P-01-SALARIES,Total,3,179187,45000,12143,122044
3, , ,"[TRVch# 1 Dt:01/08/2017] , Billno-KNR00531072017-001",1,101584,45000,8318,48266
4, , ,"[TRVch# 2 Dt:01/08/2017] , Billno-KNR00531072017-002",1,52971,0,3825,49146
5, , ,"[TRVch# 3 Dt:01/08/2017] , Billno-KNR005312017100031",1,24632,0,0,24632
6, ,31-2204-00-796-03-S00N-V-P-03-TRAVEL EXPENSES,Total,1,11380,0,0,11380
7, , ,"[TRVch# 4 Dt:03/08/2017] , Billno-KNR005312017100032",1,11380,0,0,11380
8, ,31-2204-00-796-03-S00N-V-P-05-OFFICE EXPENSES,Total,2,6540,0,0,6540
9, , ,"[TRVch# 5 Dt:10/08/2017] , Billno-KNR005312017100033",1,5768,0,0,5768
10, , ,"[TRVch# 6 Dt:25/08/2017] , Billno-KNR005312017100034",1,772,0,0,772
11, ,31-2204-00-796-03-S00N-V-P-33-MATERIAL AND SUPPLY,Total,1,500000,0,0,500000
12, , ,"[TRVch# 7 Dt:28/08/2017] , Billno-KNR005312017100037",1,500000,0,0,500000
0,Grand Total, , ,4,189641,45000,12143,132498
1,KNR00-531-DISTT YOUTH SER& SPORT OFFICER,Total, ,4,189641,45000,12143,132498
2, ,31-2204-00-796-03-S00N-V-P-01-SALARIES,Total,3,182208,45000,12143,125065
3, , ,"[TRVch# 1 Dt:01/09/2017] , Billno-KNR00531082017-001",1,103262,45000,8318,49944
4, , ,"[TRVch# 2 Dt:01/09/2017] , Billno-KNR00531082017-002",1,53963,0,3825,50138
5, , ,"[TRVch# 3 Dt:01/09/2017] , Billno-KNR005312017100038",1,24983,0,0,24983
6, ,31-2204-00-796-03-S00N-V-P-03-TRAVEL EXPENSES,Total,1,7433,0,0,7433
7, , ,"[TRVch# 4 Dt:12/09/2017] , Billno-KNR005312017100039",1,7433,0,0,7433
0,Grand Total, , ,5,178935,58348,12377,108210
1,KNR00-531-DISTT YOUTH SER& SPORT OFFICER,Total, ,5,178935,58348,12377,108210
2, ,31-2204-00-796-03-S00N-V-P-01-SALARIES,Total,4,175835,58348,12377,105110
3, , ,"[TRVch# 1 Dt:03/10/2017] , Billno-KNR00531092017-001",1,104941,45000,8318,51623
4, , ,"[TRVch# 2 Dt:03/10/2017] , Billno-KNR00531092017-002",1,54539,0,3851,50688
5, , ,"[TRVch# 3 Dt:13/10/2017] , Billno-KNR005312017100041",1,13348,13348,0,0
6, , ,"[TRVch# 4 Dt:13/10/2017] , Billno-KNR005312017100042",1,3007,0,208,2799
7, ,31-2204-00-796-03-S00N-V-P-05-OFFICE EXPENSES,Total,1,3100,0,0,3100
8, , ,"[TRVch# 5 Dt:20/10/2017] , Billno-KNR005312017100045",1,3100,0,0,3100
0,Grand Total, , ,6,548454,45000,13997,489457
1,KNR00-531-DISTT YOUTH SER& SPORT OFFICER,Total, ,6,548454,45000,13997,489457
2, ,31-2204-00-796-03-S00N-V-P-01-SALARIES,Total,4,499480,45000,13997,440483
3, , ,"[TRVch# 1 Dt:01/11/2017] , Billno-KNR00531102017-001",1,104941,45000,8318,51623
4, , ,"[TRVch# 2 Dt:01/11/2017] , Billno-KNR00531102017-002",1,54539,0,5679,48860
5, , ,"[TRVch# 5 Dt:17/11/2017] , Billno-KNR005312017000001",1,260000,0,0,260000
6, , ,"[TRVch# 6 Dt:17/11/2017] , Billno-KNR005312017000002",1,80000,0,0,80000
7, ,31-2204-00-796-03-S00N-V-P-05-OFFICE EXPENSES,Total,2,48974,0,0,48974
8, , ,"[TRVch# 3 Dt:10/11/2017] , Billno-KNR005312017100047",1,48307,0,0,48307
9, , ,"[TRVch# 4 Dt:27/11/2017] , Billno-KNR005312017100051",1,667,0,0,667
0,Grand Total, , ,5,114498,45000,14444,55054
1,KNR00-531-DISTT YOUTH SER& SPORT OFFICER,Total, ,5,114498,45000,14444,55054
2, ,31-2204-00-796-03-S00N-V-P-01-SALARIES,Total,2,96166,45000,14444,36722
3, , ,"[TRVch# 1 Dt:01/12/2017] , Billno-KNR00531112017-001",1,65541,45000,8478,12063
