DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,15,700734,0,0,700734
LHL00-011-FISHERIES OFFICER KEYLONG,Total, ,15,700734,0,0,700734
 ,31-2405-00-796-02-S00N-V-P-05-OFFICE EXPENSES,Total,6,166806,0,0,166806
 , ,"[TRVch# 1 Dt:02/08/2018] , Billno-LHL000112018000003",1,2865,0,0,2865
 , ,"[TRVch# 1 Dt:12/06/2018] , Billno-LHL000112018000001",1,43941,0,0,43941
 , ,"[TRVch# 1 Dt:18/08/2017] , Billno-LHL000112017000003",1,21440,0,0,21440
 , ,"[TRVch# 2 Dt:13/03/2018] , Billno-LHL000112017000007",1,46119,0,0,46119
 , ,"[TRVch# 2 Dt:22/06/2017] , Billno-LHL000112017000002",1,46966,0,0,46966
 , ,"[TRVch# 3 Dt:21/11/2017] , Billno-LHL000112017000006",1,5475,0,0,5475
 ,"31-2405-00-796-02-S00N-V-P-30-MOTOR VEHICLES OS,POL,REPAIR",Total,4,124416,0,0,124416
 , ,"[TRVch# 1 Dt:13/03/2018] , Billno-LHL000112017000008",1,29906,0,0,29906
 , ,"[TRVch# 1 Dt:22/06/2017] , Billno-LHL000112017000001",1,46317,0,0,46317
 , ,"[TRVch# 2 Dt:01/11/2017] , Billno-LHL000112017000005",1,23777,0,0,23777
 , ,"[TRVch# 2 Dt:12/06/2018] , Billno-LHL000112018000002",1,24416,0,0,24416
 ,31-2405-00-796-02-S00N-V-P-33-MATERIAL AND SUPPLY,Total,4,139512,0,0,139512
 , ,"[TRVch# 1 Dt:01/11/2017] , Billno-LHL000112017000004",1,37592,0,0,37592
 , ,"[TRVch# 2 Dt:07/08/2018] , Billno-LHL000112018000004",1,46500,0,0,46500
 , ,"[TRVch# 3 Dt:21/08/2018] , Billno-LHL000112018000005",1,13012,0,0,13012
 , ,"[TRVch# 3 Dt:26/03/2018] , Billno-LHL000112017000009",1,42408,0,0,42408
 ,31-2405-00-796-04-A00S-V-P-63-SUBSIDY,Total,1,270000,0,0,270000
 , ,"[TRVch# 4 Dt:26/03/2018] , Billno-LHL000112017000010",1,270000,0,0,270000
