,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,5,638550,148000,13106,477444
1,KNG07-210-GSSS DHATTI,Total, ,5,638550,148000,13106,477444
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,75754,15000,30,60724
3, , ,"[TRVch# 1490 Dt:10/04/2017] , Billno-KNG07210032017-001",1,75754,15000,30,60724
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,562796,133000,13076,416720
5, , ,"[TRVch# 1491 Dt:10/04/2017] , Billno-KNG07210032017-002",1,73270,26000,60,47210
6, , ,"[TRVch# 1492 Dt:10/04/2017] , Billno-KNG07210032017-003",1,273766,107000,195,166571
7, , ,"[TRVch# 1493 Dt:10/04/2017] , Billno-KNG07210032017-004",1,133517,0,12821,120696
8, , ,"[TRVch# 2268 Dt:29/04/2017] , Billno-KNG072102017100003",1,82243,0,0,82243
0,Grand Total, , ,12,1081880,214426,31544,835910
1,KNG07-210-GSSS DHATTI,Total, ,12,1081880,214426,31544,835910
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,3,440000,0,0,440000
3, , ,"[TRVch# 372 Dt:09/05/2017] , Billno-KNG072102017100004",1,200000,0,0,200000
4, , ,"[TRVch# 373 Dt:09/05/2017] , Billno-KNG072102017100005",1,90000,0,0,90000
5, , ,"[TRVch# 374 Dt:09/05/2017] , Billno-KNG072102017100006",1,150000,0,0,150000
6, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,84010,24605,730,58675
7, , ,"[TRVch# 1958 Dt:09/05/2017] , Billno-KNG07210042017-001",1,77405,18000,730,58675
8, , ,"[TRVch# 4067 Dt:31/05/2017] , Billno-KNG072102017100007",1,6605,6605,0,0
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,557335,189821,30814,336700
10, , ,"[TRVch# 1959 Dt:09/05/2017] , Billno-KNG07210042017-002",1,74200,30000,7060,37140
11, , ,"[TRVch# 1960 Dt:09/05/2017] , Billno-KNG07210042017-003",1,295129,122000,8270,164859
12, , ,"[TRVch# 1961 Dt:09/05/2017] , Billno-KNG07210042017-004",1,135199,0,13988,121211
13, , ,"[TRVch# 4068 Dt:31/05/2017] , Billno-KNG072102017100009",1,29451,29451,0,0
14, , ,"[TRVch# 4069 Dt:31/05/2017] , Billno-KNG072102017100010",1,14986,0,1496,13490
15, , ,"[TRVch# 4070 Dt:31/05/2017] , Billno-KNG072102017100008",1,8370,8370,0,0
16, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,535,0,0,535
17, , ,"[TRVch# 4094 Dt:31/05/2017] , Billno-KNG072102017100013",1,535,0,0,535
0,Grand Total, , ,4,527095,140000,27988,359107
1,KNG07-210-GSSS DHATTI,Total, ,4,527095,140000,27988,359107
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,77405,18000,730,58675
3, , ,"[TRVch# 1414 Dt:08/06/2017] , Billno-KNG07210052017-001",1,77405,18000,730,58675
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,449690,122000,27258,300432
5, , ,"[TRVch# 1415 Dt:08/06/2017] , Billno-KNG07210052017-002",1,74200,30000,7060,37140
6, , ,"[TRVch# 1416 Dt:08/06/2017] , Billno-KNG07210052017-003",1,240291,92000,6210,142081
7, , ,"[TRVch# 1417 Dt:08/06/2017] , Billno-KNG07210052017-004",1,135199,0,13988,121211
0,Grand Total, , ,5,489740,122000,27357,340383
1,KNG07-210-GSSS DHATTI,Total, ,5,489740,122000,27357,340383
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,17434,0,0,17434
3, , ,"[TRVch# 1754 Dt:10/07/2017] , Billno-KNG07210062017-001",1,17434,0,0,17434
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,472306,122000,27357,322949
5, , ,"[TRVch# 1755 Dt:10/07/2017] , Billno-KNG07210062017-002",1,74200,30000,7060,37140
6, , ,"[TRVch# 1756 Dt:10/07/2017] , Billno-KNG07210062017-003",1,240407,92000,6200,142207
7, , ,"[TRVch# 1757 Dt:10/07/2017] , Billno-KNG07210062017-004",1,136256,0,14092,122164
8, , ,"[TRVch# 1758 Dt:10/07/2017] , Billno-KNG07210062017-005",1,21443,0,5,21438
0,Grand Total, , ,11,549414,122000,27820,399594
1,KNG07-210-GSSS DHATTI,Total, ,11,549414,122000,27820,399594
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,17434,0,0,17434
3, , ,"[TRVch# 1490 Dt:08/08/2017] , Billno-KNG07210072017-001",1,17434,0,0,17434
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,8,476141,122000,27820,326321
5, , ,"[TRVch# 1491 Dt:08/08/2017] , Billno-KNG07210072017-002",1,76436,30000,7060,39376
6, , ,"[TRVch# 1492 Dt:08/08/2017] , Billno-KNG07210072017-003",1,242615,92000,6200,144415
7, , ,"[TRVch# 1493 Dt:08/08/2017] , Billno-KNG07210072017-004",1,141130,0,14555,126575
8, , ,"[TRVch# 1494 Dt:08/08/2017] , Billno-KNG07210072017-005",1,15610,0,5,15605
9, , ,"[TRVch# 3235 Dt:31/08/2017] , Billno-KNG072102017100020",1,50,0,0,50
10, , ,"[TRVch# 3236 Dt:31/08/2017] , Billno-KNG072102017100021",1,150,0,0,150
11, , ,"[TRVch# 3237 Dt:31/08/2017] , Billno-KNG072102017100022",1,100,0,0,100
12, , ,"[TRVch# 3238 Dt:31/08/2017] , Billno-KNG072102017100024",1,50,0,0,50
13, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,28407,0,0,28407
14, , ,"[TRVch# 409 Dt:31/08/2017] , Billno-KNG072102017100025",1,28407,0,0,28407
15, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,1,27432,0,0,27432
16, , ,"[TRVch# 1527 Dt:08/08/2017] , Billno-KNG072102017100016",1,27432,0,0,27432
0,Grand Total, , ,10,574122,142000,28895,403227
1,KNG07-210-GSSS DHATTI,Total, ,10,574122,142000,28895,403227
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,17434,0,0,17434
3, , ,"[TRVch# 1871 Dt:08/09/2017] , Billno-KNG07210082017-001",1,17434,0,0,17434
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,8,544988,142000,28895,374093
5, , ,"[TRVch# 1872 Dt:08/09/2017] , Billno-KNG07210082017-002",1,77713,30000,7060,40653
6, , ,"[TRVch# 1873 Dt:08/09/2017] , Billno-KNG07210082017-003",1,284789,112000,7275,165514
7, , ,"[TRVch# 1874 Dt:08/09/2017] , Billno-KNG07210082017-004",1,143471,0,14555,128916
8, , ,"[TRVch# 1875 Dt:08/09/2017] , Billno-KNG07210082017-005",1,33508,0,5,33503
9, , ,"[TRVch# 3695 Dt:29/09/2017] , Billno-KNG072102017100031",1,3478,0,0,3478
10, , ,"[TRVch# 3697 Dt:29/09/2017] , Billno-KNG072102017100029",1,915,0,0,915
11, , ,"[TRVch# 3721 Dt:29/09/2017] , Billno-KNG072102017100034",1,658,0,0,658
12, , ,"[TRVch# 3722 Dt:29/09/2017] , Billno-KNG072102017100033",1,456,0,0,456
13, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,1,11700,0,0,11700
14, , ,"[TRVch# 3694 Dt:29/09/2017] , Billno-KNG072102017100030",1,11700,0,0,11700
0,Grand Total, , ,16,1666528,184429,30950,1451149
1,KNG07-210-GSSS DHATTI,Total, ,16,1666528,184429,30950,1451149
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,1000000,0,0,1000000
3, , ,"[TRVch# 9 Dt:06/10/2017] , Billno-KNG072102017100039",1,1000000,0,0,1000000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,17434,0,0,17434
5, , ,"[TRVch# 295 Dt:06/10/2017] , Billno-KNG07210092017-001",1,17434,0,0,17434
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,11,611836,184429,30950,396457
7, , ,"[TRVch# 296 Dt:06/10/2017] , Billno-KNG07210092017-002",1,78990,30000,7060,41930
8, , ,"[TRVch# 297 Dt:06/10/2017] , Billno-KNG07210092017-003",1,289165,112000,7275,169890
9, , ,"[TRVch# 298 Dt:06/10/2017] , Billno-KNG07210092017-004",1,145813,0,14789,131024
10, , ,"[TRVch# 299 Dt:06/10/2017] , Billno-KNG07210092017-005",1,33756,0,5,33751
11, , ,"[TRVch# 327 Dt:06/10/2017] , Billno-KNG072102017100036",1,1530,0,5,1525
12, , ,"[TRVch# 4604 Dt:31/10/2017] , Billno-KNG072102017100040",1,50,0,0,50
13, , ,"[TRVch# 4605 Dt:31/10/2017] , Billno-KNG072102017100041",1,50,0,0,50
14, , ,"[TRVch# 4664 Dt:31/10/2017] , Billno-KNG072102017100044",1,9994,9994,0,0
15, , ,"[TRVch# 4665 Dt:31/10/2017] , Billno-KNG072102017100047",1,744,0,0,744
16, , ,"[TRVch# 4666 Dt:31/10/2017] , Billno-KNG072102017100046",1,18127,0,1816,16311
17, , ,"[TRVch# 4667 Dt:31/10/2017] , Billno-KNG072102017100045",1,33617,32435,0,1182
18, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,22750,0,0,22750
19, , ,"[TRVch# 8 Dt:06/10/2017] , Billno-KNG072102017100038",1,22750,0,0,22750
20, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,2,14508,0,0,14508
21, , ,"[TRVch# 4662 Dt:31/10/2017] , Billno-KNG072102017100042",1,14040,0,0,14040
22, , ,"[TRVch# 4663 Dt:31/10/2017] , Billno-KNG072102017100043",1,468,0,0,468
0,Grand Total, , ,8,744254,142000,23687,578567
