,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,4,1334630,50000,14290,1270340
1,MDI03-213-GHS KANDHA,Total, ,4,1334630,50000,14290,1270340
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,1000000,0,0,1000000
3, , ,"[TRVch# 1000 Dt:29/04/2017] , Billno-MDI032132017100001",1,1000000,0,0,1000000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,152731,25000,5325,122406
5, , ,"[TRVch# 558 Dt:07/04/2017] , Billno-MDI03213032017-001",1,152731,25000,5325,122406
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,181899,25000,8965,147934
7, , ,"[TRVch# 559 Dt:07/04/2017] , Billno-MDI03213032017-002",1,160052,25000,6881,128171
8, , ,"[TRVch# 560 Dt:07/04/2017] , Billno-MDI03213032017-003",1,21847,0,2084,19763
0,Grand Total, , ,10,398328,64322,24330,309676
1,MDI03-213-GHS KANDHA,Total, ,10,398328,64322,24330,309676
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,20000,0,0,20000
3, , ,"[TRVch# 532 Dt:22/05/2017] , Billno-MDI032132017100008",1,20000,0,0,20000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,168910,31096,8715,129099
5, , ,"[TRVch# 3196 Dt:22/05/2017] , Billno-MDI032132017100003",1,8156,0,820,7336
6, , ,"[TRVch# 3197 Dt:22/05/2017] , Billno-MDI032132017100004",1,6096,6096,0,0
7, , ,"[TRVch# 855 Dt:08/05/2017] , Billno-MDI03213042017-001",1,154658,25000,7895,121763
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,207102,33226,15615,158261
9, , ,"[TRVch# 3195 Dt:22/05/2017] , Billno-MDI032132017100007",1,2431,0,242,2189
10, , ,"[TRVch# 3198 Dt:22/05/2017] , Billno-MDI032132017100005",1,7960,0,791,7169
11, , ,"[TRVch# 3199 Dt:22/05/2017] , Billno-MDI032132017100009",1,11832,8226,0,3606
12, , ,"[TRVch# 856 Dt:08/05/2017] , Billno-MDI03213042017-002",1,162761,25000,12470,125291
13, , ,"[TRVch# 857 Dt:08/05/2017] , Billno-MDI03213042017-003",1,22118,0,2112,20006
14, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,2316,0,0,2316
