,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,4,483741,70000,19741,394000
1,SML06-202-GSSS PUJARLI-1,Total, ,4,483741,70000,19741,394000
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,214405,10000,7160,197245
3, , ,"[TRVch# 329 Dt:29/04/2017] , Billno-SML06202032017-001",1,186196,0,7145,179051
4, , ,"[TRVch# 330 Dt:29/04/2017] , Billno-SML06202032017-002",1,28209,10000,15,18194
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,269336,60000,12581,196755
6, , ,"[TRVch# 331 Dt:29/04/2017] , Billno-SML06202032017-003",1,186637,60000,4590,122047
7, , ,"[TRVch# 332 Dt:29/04/2017] , Billno-SML06202032017-004",1,82699,0,7991,74708
0,Grand Total, , ,13,682429,59785,18668,603976
1,SML06-202-GSSS PUJARLI-1,Total, ,13,682429,59785,18668,603976
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,100000,0,0,100000
3, , ,"[TRVch# 1080 Dt:31/05/2017] , Billno-SML062022017100010",1,100000,0,0,100000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,236438,13155,8050,215233
5, , ,"[TRVch# 3329 Dt:31/05/2017] , Billno-SML06202042017-001",1,192018,0,7239,184779
6, , ,"[TRVch# 3330 Dt:31/05/2017] , Billno-SML06202042017-002",1,28564,10000,15,18549
7, , ,"[TRVch# 3413 Dt:31/05/2017] , Billno-SML062022017100003",1,12701,0,796,11905
8, , ,"[TRVch# 3414 Dt:31/05/2017] , Billno-SML062022017100004",1,3155,3155,0,0
9, ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,1,4629,0,0,4629
10, , ,"[TRVch# 3417 Dt:31/05/2017] , Billno-SML062022017100007",1,4629,0,0,4629
11, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,22500,0,0,22500
12, , ,"[TRVch# 3418 Dt:31/05/2017] , Billno-SML062022017100013",1,22500,0,0,22500
13, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,298758,46630,10618,241510
14, , ,"[TRVch# 3331 Dt:31/05/2017] , Billno-SML06202042017-003",1,192190,40000,1590,150600
15, , ,"[TRVch# 3332 Dt:31/05/2017] , Billno-SML06202042017-004",1,83745,0,8095,75650
16, , ,"[TRVch# 3411 Dt:31/05/2017] , Billno-SML062022017100001",1,9317,0,933,8384
17, , ,"[TRVch# 3412 Dt:31/05/2017] , Billno-SML062022017100002",1,13506,6630,0,6876
18, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,18304,0,0,18304
19, , ,"[TRVch# 3415 Dt:31/05/2017] , Billno-SML062022017100005",1,18304,0,0,18304
20, ,08-2202-02-109-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,1800,0,0,1800
21, , ,"[TRVch# 3416 Dt:31/05/2017] , Billno-SML062022017100006",1,1800,0,0,1800
0,Grand Total, , ,7,1850450,80000,25009,1745441
1,SML06-202-GSSS PUJARLI-1,Total, ,7,1850450,80000,25009,1745441
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,1200000,0,0,1200000
3, , ,"[TRVch# 373 Dt:30/06/2017] , Billno-SML062022017100016",1,100000,0,0,100000
4, , ,"[TRVch# 374 Dt:30/06/2017] , Billno-SML062022017100017",1,1100000,0,0,1100000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,237232,10000,7264,219968
