,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,13,1738030,543047,66792,1128191
1,UNA03-207-GSSS THANAKALAN,Total, ,13,1738030,543047,66792,1128191
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,459293,138926,23328,297039
3, , ,"[TRVch# 202 Dt:06/04/2017] , Billno-UNA03207032017-001",1,318495,115000,659,202836
4, , ,"[TRVch# 203 Dt:06/04/2017] , Billno-UNA03207032017-002",1,104292,0,21656,82636
5, , ,"[TRVch# 801 Dt:29/04/2017] , Billno-UNA032072017100002",1,26456,23926,0,2530
6, , ,"[TRVch# 802 Dt:29/04/2017] , Billno-UNA032072017100003",1,10050,0,1013,9037
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,9,1278737,404121,43464,831152
8, , ,"[TRVch# 204 Dt:06/04/2017] , Billno-UNA03207032017-003",1,80700,35000,120,45580
9, , ,"[TRVch# 205 Dt:06/04/2017] , Billno-UNA03207032017-004",1,71552,0,30,71522
10, , ,"[TRVch# 206 Dt:06/04/2017] , Billno-UNA03207032017-005",1,746933,279000,6159,461774
11, , ,"[TRVch# 207 Dt:06/04/2017] , Billno-UNA03207032017-006",1,212492,0,33911,178581
12, , ,"[TRVch# 800 Dt:29/04/2017] , Billno-UNA032072017100001",1,25949,0,0,25949
13, , ,"[TRVch# 803 Dt:29/04/2017] , Billno-UNA032072017100004",1,13327,13327,0,0
14, , ,"[TRVch# 804 Dt:29/04/2017] , Billno-UNA032072017100005",1,7431,0,0,7431
15, , ,"[TRVch# 805 Dt:29/04/2017] , Billno-UNA032072017100006",1,88008,76794,0,11214
16, , ,"[TRVch# 806 Dt:29/04/2017] , Billno-UNA032072017100007",1,32345,0,3244,29101
0,Grand Total, , ,20,2750351,449000,89201,2212150
1,UNA03-207-GSSS THANAKALAN,Total, ,20,2750351,449000,89201,2212150
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,700000,0,0,700000
3, , ,"[TRVch# 199 Dt:22/05/2017] , Billno-UNA032072017100013",1,200000,0,0,200000
4, , ,"[TRVch# 78 Dt:08/05/2017] , Billno-UNA032072017100012",1,500000,0,0,500000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,374367,90000,17325,267042
6, , ,"[TRVch# 1327 Dt:22/05/2017] , Billno-UNA032072017100010",1,5020,0,5,5015
7, , ,"[TRVch# 347 Dt:08/05/2017] , Billno-UNA03207042017-001",1,279527,90000,6165,183362
8, , ,"[TRVch# 348 Dt:08/05/2017] , Billno-UNA03207042017-002",1,89820,0,11155,78665
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,1191121,359000,71876,760245
10, , ,"[TRVch# 1326 Dt:22/05/2017] , Billno-UNA032072017100009",1,13211,0,0,13211
11, , ,"[TRVch# 1328 Dt:22/05/2017] , Billno-UNA032072017100011",1,9927,0,5,9922
12, , ,"[TRVch# 349 Dt:08/05/2017] , Billno-UNA03207042017-003",1,81729,35000,8120,38609
13, , ,"[TRVch# 350 Dt:08/05/2017] , Billno-UNA03207042017-004",1,72464,0,30,72434
14, , ,"[TRVch# 351 Dt:08/05/2017] , Billno-UNA03207042017-005",1,797514,324000,39665,433849
15, , ,"[TRVch# 352 Dt:08/05/2017] , Billno-UNA03207042017-006",1,216276,0,24056,192220
16, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,1900,0,0,1900
17, , ,"[TRVch# 1780 Dt:31/05/2017] , Billno-UNA032072017100016",1,1900,0,0,1900
18, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,3,2890,0,0,2890
19, , ,"[TRVch# 1782 Dt:31/05/2017] , Billno-UNA032072017100019",1,930,0,0,930
20, , ,"[TRVch# 1783 Dt:31/05/2017] , Billno-UNA032072017100020",1,1048,0,0,1048
21, , ,"[TRVch# 1786 Dt:31/05/2017] , Billno-UNA032072017100018",1,912,0,0,912
22, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,2,4800,0,0,4800
23, , ,"[TRVch# 1784 Dt:31/05/2017] , Billno-UNA032072017100021",1,3000,0,0,3000
24, , ,"[TRVch# 1785 Dt:31/05/2017] , Billno-UNA032072017100022",1,1800,0,0,1800
25, ,08-2202-02-109-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,1653,0,0,1653
26, , ,"[TRVch# 1779 Dt:31/05/2017] , Billno-UNA032072017100015",1,1653,0,0,1653
27, ,08-2202-02-109-01-S00N-V-N-64-TRANSFER EXPENSES,Total,1,936,0,0,936
28, , ,"[TRVch# 1781 Dt:31/05/2017] , Billno-UNA032072017100017",1,936,0,0,936
29, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,472684,0,0,472684
30, , ,"[TRVch# 62 Dt:08/05/2017] , Billno-UNA032072017100008",1,472684,0,0,472684
0,Grand Total, , ,20,4291363,474500,85225,3731638
1,UNA03-207-GSSS THANAKALAN,Total, ,20,4291363,474500,85225,3731638
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,7,1700000,0,0,1700000
3, , ,"[TRVch# 349 Dt:30/06/2017] , Billno-UNA032072017100036",1,150000,0,0,150000
