DDO Code,DDO Name
001,001-B.D.O. CHOPAL
002,002-S.D.O.(CIVIL) CHOPAL
003,003-A.P.P. CHOPAL
004,004-C.D.P.O. CHOPAL
005,005-CIVIL JUDGE (JR DIVISION) CHOPAL
009,009-S.P.M. Chopal
010,010-Asst.Engineer (Dev.)
011,011-AE PWD SUB DIV CHOPAL
012,012-AE IPH SUB DIV CHOPAL
086,086-D.D. (HORT.) EAST SHIMLA
200,200-BEEO CHOPAL
201,201-GSSS MARAOG
204,204-GSSS NANAHAR
205,205-GSSS SARAIN
206,206-GSSS CHOPAL
207,207-PR GSSS SARI
208,208-GSSS DEWAT
209,209-PR GSSS KHADAR
210,210-PR GSSS PULBAHAL
211,211-PRINCIPAL GSSS JHIKNIPUL
212,212-HM GHS KHAGNA
213,213-PRINCIPAL GSSS JHINA
214,214-PRINCIPAL ITI CHOPAL
215,215-PRINCIPAL GOVT DEGREE COLLEGE CHOPAL
216,216-PRINCIPAL GOVT SANSKRIT COLLEGE SARAIN (CHOPAL)
500,500-DISTRICT TREASURY OFFICER SHIMLA
504,504-AC TO DC SHIMLA
505,505-CHIEF MEDICAL OFFICER
506,506-DISTRICT REVENUE OFFICER SHIMLA
509,509-DEPUTY COMMISSIONER STATE TAXES AND EXCISE
510,510-SUPERINTENDENT OF POLICE
525,525-DEPUTY DIRECTOR AGRICULTURE
529,529-DISSTT FOOD AND SUPPLY CONTROLLER SHIMLA
607,"607-E.E. PWD DIVISION,CHOPAL"
618,618-E.E HPPWD DIV III SHIMLA
619,619-EE HPPWD ELECTRICAL DIVISON II SHIMLA
717,717-IPH DIVISION NERWA
831,831-FOREST DIVISION CHOPAL
950,950-CHIEF ELECTRICAL INSPECTOR
952,952-CONTROLLER PRINTING AND STATIONARY
959,959-NUR INSPECTOR AND CERTIFICATION OFFICER
960,960-SR PLANT PROT. OFFICER SHIMLA
970,970-DIRECTOR COMPOSITE TESTING LAB KANDAGHAT
