,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,32,28107357,3882300,660088,23564969
1,SOL05-022-SP POLICE BADDI NALAGARH,Total, ,32,28107357,3882300,660088,23564969
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,23,5720000,0,0,5720000
3, , ,"[TRVch# 289 Dt:20/04/2017] , Billno-SOL050222017100001",1,300000,0,0,300000
4, , ,"[TRVch# 292 Dt:20/04/2017] , Billno-SOL050222017100002",1,150000,0,0,150000
5, , ,"[TRVch# 293 Dt:20/04/2017] , Billno-SOL050222017100003",1,100000,0,0,100000
6, , ,"[TRVch# 294 Dt:20/04/2017] , Billno-SOL050222017100004",1,200000,0,0,200000
7, , ,"[TRVch# 295 Dt:20/04/2017] , Billno-SOL050222017100005",1,700000,0,0,700000
8, , ,"[TRVch# 296 Dt:20/04/2017] , Billno-SOL050222017100006",1,150000,0,0,150000
9, , ,"[TRVch# 297 Dt:20/04/2017] , Billno-SOL050222017100007",1,350000,0,0,350000
10, , ,"[TRVch# 298 Dt:20/04/2017] , Billno-SOL050222017100008",1,150000,0,0,150000
11, , ,"[TRVch# 299 Dt:20/04/2017] , Billno-SOL050222017100009",1,250000,0,0,250000
12, , ,"[TRVch# 300 Dt:20/04/2017] , Billno-SOL050222017100010",1,120000,0,0,120000
13, , ,"[TRVch# 301 Dt:20/04/2017] , Billno-SOL050222017100011",1,70000,0,0,70000
14, , ,"[TRVch# 302 Dt:20/04/2017] , Billno-SOL050222017100012",1,250000,0,0,250000
15, , ,"[TRVch# 303 Dt:20/04/2017] , Billno-SOL050222017100013",1,100000,0,0,100000
16, , ,"[TRVch# 304 Dt:20/04/2017] , Billno-SOL050222017100014",1,200000,0,0,200000
17, , ,"[TRVch# 305 Dt:20/04/2017] , Billno-SOL050222017100015",1,230000,0,0,230000
18, , ,"[TRVch# 488 Dt:29/04/2017] , Billno-SOL050222017100018",1,250000,0,0,250000
19, , ,"[TRVch# 489 Dt:29/04/2017] , Billno-SOL050222017100019",1,500000,0,0,500000
20, , ,"[TRVch# 490 Dt:29/04/2017] , Billno-SOL050222017100020",1,200000,0,0,200000
21, , ,"[TRVch# 491 Dt:29/04/2017] , Billno-SOL050222017100021",1,250000,0,0,250000
22, , ,"[TRVch# 492 Dt:29/04/2017] , Billno-SOL050222017100022",1,600000,0,0,600000
23, , ,"[TRVch# 493 Dt:29/04/2017] , Billno-SOL050222017100023",1,300000,0,0,300000
24, , ,"[TRVch# 494 Dt:29/04/2017] , Billno-SOL050222017100024",1,100000,0,0,100000
25, , ,"[TRVch# 495 Dt:29/04/2017] , Billno-SOL050222017100025",1,200000,0,0,200000
26, ,07-2055-00-108-01-S00N-V-N-01-SALARIES,Total,3,1184750,160000,42140,982610
27, , ,"[TRVch# 10 Dt:10/04/2017] , Billno-SOL05022032017-001",1,360016,160000,5625,194391
28, , ,"[TRVch# 11 Dt:10/04/2017] , Billno-SOL05022032017-002",1,258844,0,36515,222329
29, , ,"[TRVch# 35 Dt:20/04/2017] , Billno-SOL050222017000002",1,565890,0,0,565890
30, ,07-2055-00-109-01-S00N-V-N-01-SALARIES,Total,6,21202607,3722300,617948,16862359
31, , ,"[TRVch# 12 Dt:10/04/2017] , Billno-SOL05022032017-003",1,196628,75000,3846,117782
32, , ,"[TRVch# 13 Dt:10/04/2017] , Billno-SOL05022032017-004",1,53995,0,11160,42835
33, , ,"[TRVch# 14 Dt:10/04/2017] , Billno-SOL05022032017-005",1,8542425,3647300,118698,4776427
34, , ,"[TRVch# 15 Dt:10/04/2017] , Billno-SOL05022032017-006",1,3505776,0,484244,3021532
35, , ,"[TRVch# 34 Dt:20/04/2017] , Billno-SOL050222017000001",1,8740532,0,0,8740532
36, , ,"[TRVch# 46 Dt:29/04/2017] , Billno-SOL050222017100016",1,163251,0,0,163251
0,Grand Total, , ,33,23024997,4082800,796187,18146010
1,SOL05-022-SP POLICE BADDI NALAGARH,Total, ,33,23024997,4082800,796187,18146010
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,12,6494532,0,0,6494532
3, , ,"[TRVch# 243 Dt:22/05/2017] , Billno-SOL050222017100026",1,2421951,0,0,2421951
4, , ,"[TRVch# 446 Dt:31/05/2017] , Billno-SOL050222017100032",1,200000,0,0,200000
5, , ,"[TRVch# 447 Dt:31/05/2017] , Billno-SOL050222017100033",1,50000,0,0,50000
6, , ,"[TRVch# 448 Dt:31/05/2017] , Billno-SOL050222017100034",1,200000,0,0,200000
7, , ,"[TRVch# 449 Dt:31/05/2017] , Billno-SOL050222017100035",1,415000,0,0,415000
8, , ,"[TRVch# 450 Dt:31/05/2017] , Billno-SOL050222017100036",1,500000,0,0,500000
9, , ,"[TRVch# 451 Dt:31/05/2017] , Billno-SOL050222017100037",1,600000,0,0,600000
10, , ,"[TRVch# 503 Dt:31/05/2017] , Billno-SOL050222017100051",1,350000,0,0,350000
11, , ,"[TRVch# 504 Dt:31/05/2017] , Billno-SOL050222017100052",1,400000,0,0,400000
12, , ,"[TRVch# 505 Dt:31/05/2017] , Billno-SOL050222017100053",1,200000,0,0,200000
13, , ,"[TRVch# 506 Dt:31/05/2017] , Billno-SOL050222017100054",1,150000,0,0,150000
14, , ,"[TRVch# 509 Dt:31/05/2017] , Billno-SOL050222017000045",1,1007581,0,0,1007581
15, ,07-2055-00-108-01-S00N-V-N-01-SALARIES,Total,4,974380,188000,71625,714755
16, , ,"[TRVch# 24 Dt:09/05/2017] , Billno-SOL05022042017-001",1,365962,163000,5625,197337
17, , ,"[TRVch# 25 Dt:09/05/2017] , Billno-SOL05022042017-002",1,262100,0,36837,225263
18, , ,"[TRVch# 92 Dt:31/05/2017] , Billno-SOL050222017100043",1,45748,25000,30,20718
19, , ,"[TRVch# 93 Dt:31/05/2017] , Billno-SOL050222017100044",1,300570,0,29133,271437
20, ,07-2055-00-109-01-S00N-V-N-01-SALARIES,Total,4,12451783,3894800,724562,7832421
21, , ,"[TRVch# 26 Dt:09/05/2017] , Billno-SOL05022042017-003",1,199148,75000,15846,108302
22, , ,"[TRVch# 27 Dt:09/05/2017] , Billno-SOL05022042017-004",1,54683,0,12729,41954
23, , ,"[TRVch# 28 Dt:09/05/2017] , Billno-SOL05022042017-005",1,8678705,3819800,210398,4648507
24, , ,"[TRVch# 29 Dt:09/05/2017] , Billno-SOL05022042017-006",1,3519247,0,485589,3033658
25, ,07-2055-00-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,2,173184,0,0,173184
26, , ,"[TRVch# 88 Dt:31/05/2017] , Billno-SOL050222017100031",1,102723,0,0,102723
27, , ,"[TRVch# 95 Dt:31/05/2017] , Billno-SOL050222017100050",1,70461,0,0,70461
28, ,07-2055-00-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,2,158799,0,0,158799
29, , ,"[TRVch# 59 Dt:22/05/2017] , Billno-SOL050222017100027",1,67858,0,0,67858
