DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,64,5824452,545558,161623,5117271
SMR03-220-PRINCIPAL GSSS KHARKAHAN,Total, ,64,5824452,545558,161623,5117271
 ,00-8009-01-101-01-S00N-V-N-47-ADVANCES,Total,1,60000,0,0,60000
 , ,"[TRVch# 506 Dt:31/07/2018] , Billno-SMR032202018100024",1,60000,0,0,60000
 ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,1041983,0,0,1041983
 , ,"[TRVch# 108 Dt:09/08/2018] , Billno-SMR032202018100023",1,12105,0,0,12105
 , ,"[TRVch# 327 Dt:21/08/2018] , Billno-SMR032202018100016",1,1029878,0,0,1029878
 ,00-8011-00-107-02-S00N-V-N-00- ,Total,1,16788,0,0,16788
 , ,"[TRVch# 23 Dt:30/06/2018] , Billno-SMR032202018100015",1,16788,0,0,16788
 ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,14,1242777,310685,48379,883713
 , ,"[TRVch# 1259 Dt:21/07/2018] , Billno-SMR032202018100022",1,7672,0,9,7663
 , ,"[TRVch# 1384 Dt:21/06/2018] , Billno-SMR032202018100012",1,3922,0,9,3913
 , ,"[TRVch# 1548 Dt:28/02/2018] , Billno-SMR032202017100012",1,4224,4224,0,0
 , ,"[TRVch# 3974 Dt:31/03/2018] , Billno-SMR032202017100023",1,45913,36461,9452,0
 , ,"[TRVch# 454 Dt:10/04/2018] , Billno-SMR03220032018-001",1,112495,25000,2617,84878
 , ,"[TRVch# 546 Dt:05/01/2018] , Billno-SMR03220122017-001",1,109038,25000,4617,79421
 , ,"[TRVch# 556 Dt:08/12/2017] , Billno-SMR03220112017-001",1,108688,25000,4937,78751
 , ,"[TRVch# 559 Dt:07/07/2018] , Billno-SMR03220062018-001",1,134172,30000,5626,98546
 , ,"[TRVch# 563 Dt:09/02/2018] , Billno-SMR03220012018-001",1,110057,25000,4617,80440
 , ,"[TRVch# 570 Dt:05/05/2018] , Billno-SMR03220042018-001",1,116797,30000,2617,84180
