DDO Code,DDO Name
001,001-B.D.O. DHARAMPUR
002,002-C.D.P.O. DHARAMPUR
004,004-A.E. DEVELOPMENT SKT AT DHARAMPUR
005,"005-SUB POST MASTER, DHARAMPUR"
006,006-AE PWD SUB DIV DHARAMPUR
007,007-AE IPH SUB DIV DHARAMPUR
008,008-AE PWD SUB DIV TIHRA
009,009-AE PWD SUB DIV MARHI
010,010-AE PWD SUB DIV MANDAP
011,"011-SUB DEVISION OFFICE (CIVIL) DHARAMPUR, MANDI"
051,051-DY. DIRECTOR HORT MANDI
200,200-PR.G S S S DHARAMPUR
201,201-PRINCIPAL MANDAP
202,202-BEEO DHARAMPUR-II
203,203-PR SSS BAROTI
204,204-PRINCIPALHEUN PHAD
205,205-PR GSSS MARHI
206,206-PRINCIPAL GHARWASRA
207,207-GSSS SIDHPUR
208,208-PR SSS BRANG
209,209-GSSS KAMLAH FORT
210,210-GSSS SARI
211,211-GSSS TANEHAD
212,212-HM GHS SAMAOUD
213,213-PR GDC DHARAMPUR
214,214-PR SSS MORLA
215,215-HM GHS BAHARI
216,216-HM GHS GIUN
217,217-GHS REYUR
218,218-GHS CHHATAR PIPLI
500,500-DISTRICT TREASURY OFFICER MANDI
505,505-CHIEF MEDICAL OFFICER
509,509-DEPUTY COMMISSIONER STATE TAXES AND EXCISE
510,510-SUPERINTENDENT OF POLICE
515,515-ASSISTANT REGISTRAR COOP SOCIETY - MANDI
525,525-DEPUTY DIRECTOR AGRICULTURE
529,529-DISTT.FOOD & SUPPLY CONTROLLER MANDI
537,537-TEHSILDAR DHARAMPUR
538,538-SUBJECT MATTER SPECIALIST HORTICULTURE
661,661-E.E. PWD MECH.DIV. BILASPUR
680,680-E.E. B&R DIVISION DHARAMPUR
701,701-IPH DIVISION SARKAGHAT
777,777-EE Division IPH Dharampur at Bharari
818,818-FOREST DIVISION JOGINDERNAGAR
950,950-CHIEF ELECTRICAL INSPECTOR
952,952-CONTROLLER PRINTING AND STATIONARY
959,959-NUR INSPECTOR AND CERTIFICATION OFFICER
960,960-SR PLANT PROT. OFFICER SHIMLA
970,970-DIRECTOR COMPOSITE TESTING LAB KANDAGHAT
