,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,5,591852,160000,8191,423661
1,KNG09-220-PRINCIPAL GSSS CHOBIN,Total, ,5,591852,160000,8191,423661
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,167304,47000,3341,116963
3, , ,"[TRVch# 1609 Dt:10/04/2017] , Billno-KNG09220032017-001",1,132982,47000,60,85922
4, , ,"[TRVch# 1610 Dt:10/04/2017] , Billno-KNG09220032017-002",1,34322,0,3281,31041
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,424548,113000,4850,306698
6, , ,"[TRVch# 1611 Dt:10/04/2017] , Billno-KNG09220032017-003",1,77803,20000,60,57743
7, , ,"[TRVch# 1612 Dt:10/04/2017] , Billno-KNG09220032017-004",1,299634,93000,234,206400
8, , ,"[TRVch# 1613 Dt:10/04/2017] , Billno-KNG09220032017-005",1,47111,0,4556,42555
0,Grand Total, , ,12,680270,226341,29653,424276
1,KNG09-220-PRINCIPAL GSSS CHOBIN,Total, ,12,680270,226341,29653,424276
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,194548,62355,9280,122913
3, , ,"[TRVch# 2171 Dt:09/05/2017] , Billno-KNG09220042017-001",1,135278,49000,5560,80718
4, , ,"[TRVch# 2172 Dt:09/05/2017] , Billno-KNG09220042017-002",1,42013,0,3329,38684
5, , ,"[TRVch# 3307 Dt:20/05/2017] , Billno-KNG092202017100002",1,3902,0,391,3511
6, , ,"[TRVch# 3308 Dt:20/05/2017] , Billno-KNG092202017100001",1,13355,13355,0,0
7, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,1,6300,0,0,6300
8, , ,"[TRVch# 2237 Dt:09/05/2017] , Billno-KNG092202017100007",1,6300,0,0,6300
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,7,479422,163986,20373,295063
10, , ,"[TRVch# 2173 Dt:09/05/2017] , Billno-KNG09220042017-003",1,78794,25000,6060,47734
11, , ,"[TRVch# 2174 Dt:09/05/2017] , Billno-KNG09220042017-004",1,306506,99000,8255,199251
12, , ,"[TRVch# 2175 Dt:09/05/2017] , Billno-KNG09220042017-005",1,47709,0,5616,42093
13, , ,"[TRVch# 3304 Dt:20/05/2017] , Billno-KNG092202017100008",1,2021,0,0,2021
14, , ,"[TRVch# 3305 Dt:20/05/2017] , Billno-KNG092202017100004",1,31241,31241,0,0
15, , ,"[TRVch# 3306 Dt:20/05/2017] , Billno-KNG092202017100003",1,8745,8745,0,0
16, , ,"[TRVch# 3309 Dt:20/05/2017] , Billno-KNG092202017100005",1,4406,0,442,3964
0,Grand Total, , ,25,2642218,198000,61591,2382627
1,KNG09-220-PRINCIPAL GSSS CHOBIN,Total, ,25,2642218,198000,61591,2382627
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,3,1700000,0,0,1700000
3, , ,"[TRVch# 1102 Dt:30/06/2017] , Billno-KNG092202017100047",1,300000,0,0,300000
4, , ,"[TRVch# 154 Dt:08/06/2017] , Billno-KNG092202017100031",1,700000,0,0,700000
5, , ,"[TRVch# 155 Dt:08/06/2017] , Billno-KNG092202017100032",1,700000,0,0,700000
6, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,344595,49000,24799,270796
7, , ,"[TRVch# 1606 Dt:08/06/2017] , Billno-KNG09220052017-001",1,135278,49000,5560,80718
8, , ,"[TRVch# 1607 Dt:08/06/2017] , Billno-KNG09220052017-002",1,50312,0,3329,46983
9, , ,"[TRVch# 3080 Dt:20/06/2017] , Billno-KNG092202017100036",1,159005,0,15910,143095
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,559717,149000,36792,373925
11, , ,"[TRVch# 1608 Dt:08/06/2017] , Billno-KNG09220052017-003",1,296335,99000,8255,189080
12, , ,"[TRVch# 1609 Dt:08/06/2017] , Billno-KNG09220052017-004",1,69332,0,5630,63702
13, , ,"[TRVch# 1610 Dt:08/06/2017] , Billno-KNG09220052017-005",1,91129,50000,13120,28009
14, , ,"[TRVch# 3079 Dt:20/06/2017] , Billno-KNG092202017100034",1,97999,0,9787,88212
15, , ,"[TRVch# 3091 Dt:20/06/2017] , Billno-KNG092202017100041",1,4922,0,0,4922
16, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,6510,0,0,6510
17, , ,"[TRVch# 1681 Dt:08/06/2017] , Billno-KNG092202017100009",1,6510,0,0,6510
18, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,6,4319,0,0,4319
19, , ,"[TRVch# 1711 Dt:08/06/2017] , Billno-KNG092202017100017",1,360,0,0,360
20, , ,"[TRVch# 1714 Dt:08/06/2017] , Billno-KNG092202017100012",1,734,0,0,734
21, , ,"[TRVch# 1715 Dt:08/06/2017] , Billno-KNG092202017100013",1,418,0,0,418
22, , ,"[TRVch# 1716 Dt:08/06/2017] , Billno-KNG092202017100014",1,536,0,0,536
23, , ,"[TRVch# 1717 Dt:08/06/2017] , Billno-KNG092202017100015",1,1260,0,0,1260
24, , ,"[TRVch# 3089 Dt:20/06/2017] , Billno-KNG092202017100037",1,1011,0,0,1011
25, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,3,2975,0,0,2975
26, , ,"[TRVch# 1709 Dt:08/06/2017] , Billno-KNG092202017100011",1,200,0,0,200
27, , ,"[TRVch# 3090 Dt:20/06/2017] , Billno-KNG092202017100038",1,2275,0,0,2275
28, , ,"[TRVch# 4103 Dt:30/06/2017] , Billno-KNG092202017100046",1,500,0,0,500
29, ,08-2202-02-109-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,3,12852,0,0,12852
30, , ,"[TRVch# 1712 Dt:08/06/2017] , Billno-KNG092202017100026",1,793,0,0,793
31, , ,"[TRVch# 1713 Dt:08/06/2017] , Billno-KNG092202017100027",1,5984,0,0,5984
32, , ,"[TRVch# 3143 Dt:20/06/2017] , Billno-KNG092202017100045",1,6075,0,0,6075
33, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,1,11250,0,0,11250
34, , ,"[TRVch# 3047 Dt:20/06/2017] , Billno-KNG092202017100040",1,11250,0,0,11250
0,Grand Total, , ,7,668977,176000,35993,456984
1,KNG09-220-PRINCIPAL GSSS CHOBIN,Total, ,7,668977,176000,35993,456984
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,190150,49000,8988,132162
3, , ,"[TRVch# 1952 Dt:10/07/2017] , Billno-KNG09220062017-001",1,138827,49000,5560,84267
4, , ,"[TRVch# 1953 Dt:10/07/2017] , Billno-KNG09220062017-002",1,51323,0,3428,47895
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,469287,127000,27005,315282
6, , ,"[TRVch# 1954 Dt:10/07/2017] , Billno-KNG09220062017-003",1,91129,50000,13120,28009
7, , ,"[TRVch# 1955 Dt:10/07/2017] , Billno-KNG09220062017-004",1,296335,77000,8255,211080
8, , ,"[TRVch# 1956 Dt:10/07/2017] , Billno-KNG09220062017-005",1,81823,0,5630,76193
9, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,5040,0,0,5040
10, , ,"[TRVch# 2033 Dt:10/07/2017] , Billno-KNG092202017100048",1,5040,0,0,5040
11, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,1,4500,0,0,4500
12, , ,"[TRVch# 2032 Dt:10/07/2017] , Billno-KNG092202017100049",1,4500,0,0,4500
0,Grand Total, , ,13,678126,176000,36315,465811
1,KNG09-220-PRINCIPAL GSSS CHOBIN,Total, ,13,678126,176000,36315,465811
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,193740,49000,9310,135430
3, , ,"[TRVch# 1695 Dt:08/08/2017] , Billno-KNG09220072017-001",1,138827,49000,5560,84267
4, , ,"[TRVch# 1696 Dt:08/08/2017] , Billno-KNG09220072017-002",1,54613,0,3750,50863
5, , ,"[TRVch# 3270 Dt:31/08/2017] , Billno-KNG092202017100065",1,100,0,0,100
6, , ,"[TRVch# 3271 Dt:31/08/2017] , Billno-KNG092202017100067",1,200,0,0,200
7, ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,1,3092,0,0,3092
8, , ,"[TRVch# 2573 Dt:18/08/2017] , Billno-KNG092202017100052",1,3092,0,0,3092
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,471591,127000,27005,317586
10, , ,"[TRVch# 1697 Dt:08/08/2017] , Billno-KNG09220072017-003",1,91129,50000,13120,28009
11, , ,"[TRVch# 1698 Dt:08/08/2017] , Billno-KNG09220072017-004",1,298239,77000,8255,212984
12, , ,"[TRVch# 1699 Dt:08/08/2017] , Billno-KNG09220072017-005",1,81823,0,5630,76193
13, , ,"[TRVch# 3268 Dt:31/08/2017] , Billno-KNG092202017100063",1,300,0,0,300
14, , ,"[TRVch# 3269 Dt:31/08/2017] , Billno-KNG092202017100064",1,100,0,0,100
15, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,636,0,0,636
16, , ,"[TRVch# 2574 Dt:18/08/2017] , Billno-KNG092202017100053",1,636,0,0,636
17, ,08-2202-02-109-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,6929,0,0,6929
18, , ,"[TRVch# 3281 Dt:31/08/2017] , Billno-KNG092202017100018",1,6929,0,0,6929
19, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,1,2138,0,0,2138
20, , ,"[TRVch# 3267 Dt:31/08/2017] , Billno-KNG092202017100055",1,2138,0,0,2138
0,Grand Total, , ,11,2343798,176000,51760,2116038
1,KNG09-220-PRINCIPAL GSSS CHOBIN,Total, ,11,2343798,176000,51760,2116038
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,199076,49000,15089,134987
3, , ,"[TRVch# 2088 Dt:08/09/2017] , Billno-KNG09220082017-001",1,142701,49000,5560,88141
4, , ,"[TRVch# 2089 Dt:08/09/2017] , Billno-KNG09220082017-002",1,55607,0,9454,46153
5, , ,"[TRVch# 2981 Dt:19/09/2017] , Billno-KNG092202017100072",1,768,0,75,693
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,481612,127000,36671,317941
7, , ,"[TRVch# 2090 Dt:08/09/2017] , Billno-KNG09220082017-003",1,92661,50000,13120,29541
8, , ,"[TRVch# 2091 Dt:08/09/2017] , Billno-KNG09220082017-004",1,305720,77000,8255,220465
9, , ,"[TRVch# 2092 Dt:08/09/2017] , Billno-KNG09220082017-005",1,83231,0,15296,67935
10, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,6510,0,0,6510
11, , ,"[TRVch# 2193 Dt:08/09/2017] , Billno-KNG092202017100069",1,6510,0,0,6510
12, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,1400,0,0,1400
13, , ,"[TRVch# 2194 Dt:08/09/2017] , Billno-KNG092202017100070",1,1400,0,0,1400
14, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,1000000,0,0,1000000
15, , ,"[TRVch# 101 Dt:19/09/2017] , Billno-KNG092202017100071",1,1000000,0,0,1000000
16, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,649350,0,0,649350
17, , ,"[TRVch# 218 Dt:27/09/2017] , Billno-KNG092202017100080",1,649350,0,0,649350
18, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,1,5850,0,0,5850
19, , ,"[TRVch# 2192 Dt:08/09/2017] , Billno-KNG092202017100068",1,5850,0,0,5850
0,Grand Total, , ,16,1342238,265270,46739,1030229
1,KNG09-220-PRINCIPAL GSSS CHOBIN,Total, ,16,1342238,265270,46739,1030229
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,492438,0,0,492438
