DDO Code,DDO Name
001,001-BLOCK MEDICAL OFFICER KOTLI
002,002-SUB POST MASTER KOTLI
008,008-AE PWD SUB DIV KOTLI
009,009-AE PWD NH SUB DIV KOTLI
051,051-DY DIRECTOR HORTICULTURE
200,200-BEEO SAIGLOO
201,201-PR SSS KOTLI
202,202-GSSS KARKOH
203,203-GSSS SAIGLOO
204,204-GSSS BARYARA
205,205-PR SSS KOT-TUNGAL
206,206-HM GHS BHARGAON
207,207-HM GHS KHALANU
208,208-PRINCIPAL INDUSTRIAL TRAINING INSTITUTE
209,209-PRINCIPAL GOVT DEGREE COLLEGE KOTLI
500,500-DISTRICT TREASURY OFFICER MANDI
505,505-CHIEF MEDICAL OFFICER
509,509-DEPUTY COMMISSIONER STATE TAXES AND EXCISE
510,510-SUPERINTENDENT OF POLICE
525,525-DEPUTY DIRECTOR AGRICULTURE
537,537-TEHSILDAR KOTLI
601,"601-E.E. PWD DIVISION-II, MANDI"
703,703-IPH DIVISION MANDI
950,950-CHIEF ELECTRICAL INSPECTOR
952,952-CONTROLLER PRINTING AND STATIONARY
959,959-NUR INSPECTOR AND CERTIFICATION OFFICER
960,960-SR PLANT PROT. OFFICER SHIMLA
970,970-DIRECTOR COMPOSITE TESTING LAB KANDAGHAT
