,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,8,928078,43600,15326,869152
1,BLP00-001-CIVIL JUDGE (JR DIVISION) BILASPUR,Total, ,8,928078,43600,15326,869152
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,500000,0,0,500000
3, , ,"[TRVch# 462 Dt:26/04/2017] , Billno-BLP000012017000003",1,500000,0,0,500000
4, ,03-2014-00-105-01-S00N-V-N-01-SALARIES,Total,3,371390,43600,15326,312464
5, , ,"[TRVch# 1 Dt:03/04/2017] , Billno-BLP00001032017-001",1,83504,10000,120,73384
6, , ,"[TRVch# 2 Dt:03/04/2017] , Billno-BLP00001032017-002",1,267469,33600,13250,220619
7, , ,"[TRVch# 3 Dt:03/04/2017] , Billno-BLP00001032017-003",1,20417,0,1956,18461
8, ,03-2014-00-105-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,26688,0,0,26688
9, , ,"[TRVch# 45 Dt:25/04/2017] , Billno-BLP000012017000004",1,26688,0,0,26688
10, ,03-2014-00-108-01-S00N-V-N-20-OTHER CHARGES,Total,3,30000,0,0,30000
11, , ,"[TRVch# 30 Dt:17/04/2017] , Billno-BLP000012017000001",1,10000,0,0,10000
12, , ,"[TRVch# 31 Dt:19/04/2017] , Billno-BLP000012017000002",1,10000,0,0,10000
13, , ,"[TRVch# 49 Dt:26/04/2017] , Billno-BLP000012017000005",1,10000,0,0,10000
0,Grand Total, , ,9,411775,61395,13054,337326
1,BLP00-001-CIVIL JUDGE (JR DIVISION) BILASPUR,Total, ,9,411775,61395,13054,337326
2, ,03-2014-00-105-01-S00N-V-N-01-SALARIES,Total,5,378328,61395,13054,303879
3, , ,"[TRVch# 1 Dt:01/05/2017] , Billno-BLP00001042017-001",1,84524,10000,120,74404
4, , ,"[TRVch# 2 Dt:01/05/2017] , Billno-BLP00001042017-002",1,256723,33600,11993,211130
5, , ,"[TRVch# 58 Dt:17/05/2017] , Billno-BLP000012017000009",1,3309,0,0,3309
6, , ,"[TRVch# 69 Dt:22/05/2017] , Billno-BLP000012017100001",1,8991,8991,0,0
7, , ,"[TRVch# 70 Dt:22/05/2017] , Billno-BLP000012017100002",1,24781,8804,941,15036
8, ,"03-2014-00-105-01-S00N-V-N-30-MOTOR VEHICLES OS,POL,REPAIR",Total,1,3447,0,0,3447
9, , ,"[TRVch# 10 Dt:02/05/2017] , Billno-BLP000012017000006",1,3447,0,0,3447
10, ,03-2014-00-108-01-S00N-V-N-20-OTHER CHARGES,Total,3,30000,0,0,30000
11, , ,"[TRVch# 11 Dt:02/05/2017] , Billno-BLP000012017000007",1,10000,0,0,10000
12, , ,"[TRVch# 54 Dt:09/05/2017] , Billno-BLP000012017000008",1,10000,0,0,10000
13, , ,"[TRVch# 60 Dt:17/05/2017] , Billno-BLP000012017000010",1,10000,0,0,10000
0,Grand Total, , ,12,449725,43600,10766,395359
1,BLP00-001-CIVIL JUDGE (JR DIVISION) BILASPUR,Total, ,12,449725,43600,10766,395359
2, ,03-2014-00-105-01-S00N-V-N-01-SALARIES,Total,3,332402,43600,10766,278036
3, , ,"[TRVch# 1 Dt:01/06/2017] , Billno-BLP00001052017-001",1,86803,10000,120,76683
4, , ,"[TRVch# 2 Dt:01/06/2017] , Billno-BLP00001052017-002",1,242952,33600,10646,198706
5, , ,"[TRVch# 69 Dt:27/06/2017] , Billno-BLP000012017000020",1,2647,0,0,2647
6, ,03-2014-00-105-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,8048,0,0,8048
7, , ,"[TRVch# 45 Dt:12/06/2017] , Billno-BLP000012017000014",1,8048,0,0,8048
8, ,03-2014-00-105-01-S00N-V-N-05-OFFICE EXPENSES,Total,2,25590,0,0,25590
9, , ,"[TRVch# 12 Dt:01/06/2017] , Billno-BLP000012017000016",1,11152,0,0,11152
10, , ,"[TRVch# 71 Dt:27/06/2017] , Billno-BLP000012017000026",1,14438,0,0,14438
11, ,"03-2014-00-105-01-S00N-V-N-30-MOTOR VEHICLES OS,POL,REPAIR",Total,1,3309,0,0,3309
12, , ,"[TRVch# 46 Dt:12/06/2017] , Billno-BLP000012017000017",1,3309,0,0,3309
13, ,03-2014-00-108-01-S00N-V-N-20-OTHER CHARGES,Total,4,40000,0,0,40000
14, , ,"[TRVch# 13 Dt:01/06/2017] , Billno-BLP000012017000015",1,10000,0,0,10000
15, , ,"[TRVch# 15 Dt:06/06/2017] , Billno-BLP000012017000019",1,10000,0,0,10000
16, , ,"[TRVch# 48 Dt:14/06/2017] , Billno-BLP000012017000021",1,10000,0,0,10000
17, , ,"[TRVch# 70 Dt:27/06/2017] , Billno-BLP000012017000024",1,10000,0,0,10000
18, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,40376,0,0,40376
19, , ,"[TRVch# 56 Dt:12/06/2017] , Billno-BLP000012017000012",1,40376,0,0,40376
0,Grand Total, , ,16,978167,63600,11886,902681
1,BLP00-001-CIVIL JUDGE (JR DIVISION) BILASPUR,Total, ,16,978167,63600,11886,902681
2, ,03-2014-00-105-01-S00N-V-N-01-SALARIES,Total,4,325350,63600,11886,249864
3, , ,"[TRVch# 16 Dt:01/07/2017] , Billno-BLP00001062017-001",1,86686,10000,120,76566
4, , ,"[TRVch# 17 Dt:01/07/2017] , Billno-BLP00001062017-002",1,230619,53600,11401,165618
5, , ,"[TRVch# 26 Dt:01/07/2017] , Billno-BLP000012017000022",1,4400,0,0,4400
6, , ,"[TRVch# 41 Dt:13/07/2017] , Billno-BLP000012017000011",1,3645,0,365,3280
7, ,03-2014-00-105-01-S00N-V-N-05-OFFICE EXPENSES,Total,2,18838,0,0,18838
8, , ,"[TRVch# 77 Dt:27/07/2017] , Billno-BLP000012017000035",1,15838,0,0,15838
9, , ,"[TRVch# 79 Dt:27/07/2017] , Billno-BLP000012017000037",1,3000,0,0,3000
10, ,03-2014-00-105-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,4728,0,0,4728
11, , ,"[TRVch# 51 Dt:20/07/2017] , Billno-BLP000012017000031",1,4728,0,0,4728
12, ,03-2014-00-105-01-S00N-V-N-25-REFUNDS,Total,2,7500,0,0,7500
13, , ,"[TRVch# 38 Dt:12/07/2017] , Billno-BLP000011772014038",1,4000,0,0,4000
14, , ,"[TRVch# 71 Dt:24/07/2017] , Billno-BLP000011772014071",1,3500,0,0,3500
15, ,"03-2014-00-105-01-S00N-V-N-30-MOTOR VEHICLES OS,POL,REPAIR",Total,1,3209,0,0,3209
16, , ,"[TRVch# 39 Dt:13/07/2017] , Billno-BLP000012017000030",1,3209,0,0,3209
17, ,03-2014-00-108-01-S00N-V-N-20-OTHER CHARGES,Total,5,45000,0,0,45000
18, , ,"[TRVch# 25 Dt:01/07/2017] , Billno-BLP000012017000027",1,10000,0,0,10000
19, , ,"[TRVch# 33 Dt:07/07/2017] , Billno-BLP000012017000028",1,10000,0,0,10000
20, , ,"[TRVch# 49 Dt:19/07/2017] , Billno-BLP000012017000032",1,10000,0,0,10000
21, , ,"[TRVch# 74 Dt:24/07/2017] , Billno-BLP000012017010000",1,10000,0,0,10000
22, , ,"[TRVch# 78 Dt:27/07/2017] , Billno-BLP000012017000036",1,5000,0,0,5000
23, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,573542,0,0,573542
24, , ,"[TRVch# 45 Dt:11/07/2017] , Billno-BLP000012017000023",1,573542,0,0,573542
0,Grand Total, , ,12,569784,67600,18577,483607
1,BLP00-001-CIVIL JUDGE (JR DIVISION) BILASPUR,Total, ,12,569784,67600,18577,483607
2, ,00-8009-01-101-01-S00N-V-N-47-ADVANCES,Total,2,112000,0,0,112000
3, , ,"[TRVch# 260 Dt:19/08/2017] , Billno-BLP000012017000040",1,50000,0,0,50000
4, , ,"[TRVch# 382 Dt:28/08/2017] , Billno-BLP000012017000046",1,62000,0,0,62000
5, ,03-2014-00-105-01-S00N-V-N-01-SALARIES,Total,3,399420,67600,18577,313243
6, , ,"[TRVch# 1 Dt:01/08/2017] , Billno-BLP00001072017-001",1,86686,10000,7120,69566
7, , ,"[TRVch# 2 Dt:01/08/2017] , Billno-BLP00001072017-002",1,233533,57600,11457,164476
8, , ,"[TRVch# 56 Dt:24/08/2017] , Billno-BLP000012017000043",1,79201,0,0,79201
9, ,03-2014-00-105-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,14035,0,0,14035
10, , ,"[TRVch# 58 Dt:24/08/2017] , Billno-BLP000012017000044",1,14035,0,0,14035
11, ,03-2014-00-105-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,1025,0,0,1025
12, , ,"[TRVch# 46 Dt:19/08/2017] , Billno-BLP000012017000041",1,1025,0,0,1025
13, ,"03-2014-00-105-01-S00N-V-N-30-MOTOR VEHICLES OS,POL,REPAIR",Total,1,3304,0,0,3304
14, , ,"[TRVch# 57 Dt:24/08/2017] , Billno-BLP000012017000045",1,3304,0,0,3304
15, ,03-2014-00-108-01-S00N-V-N-20-OTHER CHARGES,Total,4,40000,0,0,40000
16, , ,"[TRVch# 43 Dt:17/08/2017] , Billno-BLP000012017000038",1,10000,0,0,10000
17, , ,"[TRVch# 47 Dt:19/08/2017] , Billno-BLP000012017000039",1,10000,0,0,10000
18, , ,"[TRVch# 52 Dt:23/08/2017] , Billno-BLP000012017000042",1,10000,0,0,10000
19, , ,"[TRVch# 70 Dt:29/08/2017] , Billno-BLP000012017000048",1,10000,0,0,10000
0,Grand Total, , ,8,1654329,47600,53781,1552948
1,BLP00-001-CIVIL JUDGE (JR DIVISION) BILASPUR,Total, ,8,1654329,47600,53781,1552948
2, ,03-2014-00-105-01-S00N-V-N-01-SALARIES,Total,3,668367,47600,53781,566986
3, , ,"[TRVch# 16 Dt:01/09/2017] , Billno-BLP00001082017-001",1,88083,10000,7120,70963
4, , ,"[TRVch# 17 Dt:01/09/2017] , Billno-BLP00001082017-002",1,230308,37600,15243,177465
5, , ,"[TRVch# 41 Dt:20/09/2017] , Billno-BLP000012017000049",1,349976,0,31418,318558
6, ,03-2014-00-105-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,2614,0,0,2614
7, , ,"[TRVch# 26 Dt:01/09/2017] , Billno-BLP000012017000047",1,2614,0,0,2614
8, ,03-2014-00-105-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,13839,0,0,13839
9, , ,"[TRVch# 73 Dt:22/09/2017] , Billno-BLP000012017000053",1,13839,0,0,13839
10, ,03-2014-00-108-01-S00N-V-N-20-OTHER CHARGES,Total,2,20000,0,0,20000
11, , ,"[TRVch# 37 Dt:16/09/2017] , Billno-BLP000012017000050",1,10000,0,0,10000
12, , ,"[TRVch# 39 Dt:19/09/2017] , Billno-BLP000012017000051",1,10000,0,0,10000
13, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,949509,0,0,949509
14, , ,"[TRVch# 2 Dt:01/09/2017] , Billno-BLP000012017000034",1,949509,0,0,949509
0,Grand Total, , ,6,386489,81887,24499,280103
1,BLP00-001-CIVIL JUDGE (JR DIVISION) BILASPUR,Total, ,6,386489,81887,24499,280103
2, ,03-2014-00-105-01-S00N-V-N-01-SALARIES,Total,4,369435,81887,24499,263049
3, , ,"[TRVch# 1 Dt:03/10/2017] , Billno-BLP00001092017-001",1,89480,10000,7120,72360
4, , ,"[TRVch# 2 Dt:03/10/2017] , Billno-BLP00001092017-002",1,234117,50000,15485,168632
5, , ,"[TRVch# 80 Dt:30/10/2017] , Billno-BLP000012017100003",1,11103,11103,0,0
6, , ,"[TRVch# 81 Dt:30/10/2017] , Billno-BLP000012017100004",1,34735,10784,1894,22057
7, ,"03-2014-00-105-01-S00N-V-N-30-MOTOR VEHICLES OS,POL,REPAIR",Total,1,7054,0,0,7054
8, , ,"[TRVch# 33 Dt:13/10/2017] , Billno-BLP000012017000054",1,7054,0,0,7054
9, ,03-2014-00-108-01-S00N-V-N-20-OTHER CHARGES,Total,1,10000,0,0,10000
10, , ,"[TRVch# 11 Dt:04/10/2017] , Billno-BLP000012017000052",1,10000,0,0,10000
0,Grand Total, , ,9,394350,54000,23499,316851
1,BLP00-001-CIVIL JUDGE (JR DIVISION) BILASPUR,Total, ,9,394350,54000,23499,316851
2, ,03-2014-00-105-01-S00N-V-N-01-SALARIES,Total,2,332880,54000,23499,255381
3, , ,"[TRVch# 5 Dt:02/11/2017] , Billno-BLP00001102017-001",1,89480,4000,7120,78360
4, , ,"[TRVch# 6 Dt:02/11/2017] , Billno-BLP00001102017-002",1,243400,50000,16379,177021
5, ,03-2014-00-105-01-S00N-V-N-05-OFFICE EXPENSES,Total,2,24985,0,0,24985
6, , ,"[TRVch# 42 Dt:15/11/2017] , Billno-BLP000012017000059",1,9057,0,0,9057
7, , ,"[TRVch# 74 Dt:27/11/2017] , Billno-BLP000012017000061",1,15928,0,0,15928
8, ,"03-2014-00-105-01-S00N-V-N-30-MOTOR VEHICLES OS,POL,REPAIR",Total,1,3485,0,0,3485
9, , ,"[TRVch# 36 Dt:13/11/2017] , Billno-BLP000012017000056",1,3485,0,0,3485
10, ,03-2014-00-108-01-S00N-V-N-20-OTHER CHARGES,Total,4,33000,0,0,33000
11, , ,"[TRVch# 15 Dt:06/11/2017] , Billno-BLP000012017000055",1,10000,0,0,10000
12, , ,"[TRVch# 35 Dt:13/11/2017] , Billno-BLP000012017000058",1,3000,0,0,3000
13, , ,"[TRVch# 73 Dt:27/11/2017] , Billno-BLP000012017000060",1,10000,0,0,10000
14, , ,"[TRVch# 81 Dt:29/11/2017] , Billno-BLP000012017000062",1,10000,0,0,10000
0,Grand Total, , ,8,387763,54000,24219,309544
1,BLP00-001-CIVIL JUDGE (JR DIVISION) BILASPUR,Total, ,8,387763,54000,24219,309544
2, ,03-2014-00-105-01-S00N-V-N-01-SALARIES,Total,2,332880,54000,24219,254661
3, , ,"[TRVch# 17 Dt:01/12/2017] , Billno-BLP00001112017-003",1,89480,4000,7200,78280
4, , ,"[TRVch# 18 Dt:01/12/2017] , Billno-BLP00001112017-004",1,243400,50000,17019,176381
5, ,03-2014-00-105-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,11393,0,0,11393
6, , ,"[TRVch# 63 Dt:26/12/2017] , Billno-BLP000012017000067",1,11393,0,0,11393
7, ,"03-2014-00-105-01-S00N-V-N-30-MOTOR VEHICLES OS,POL,REPAIR",Total,1,3490,0,0,3490
8, , ,"[TRVch# 35 Dt:12/12/2017] , Billno-BLP000012017000064",1,3490,0,0,3490
9, ,03-2014-00-108-01-S00N-V-N-20-OTHER CHARGES,Total,4,40000,0,0,40000
10, , ,"[TRVch# 27 Dt:02/12/2017] , Billno-BLP000012017000063",1,10000,0,0,10000
11, , ,"[TRVch# 36 Dt:12/12/2017] , Billno-BLP000012017000065",1,10000,0,0,10000
12, , ,"[TRVch# 43 Dt:19/12/2017] , Billno-BLP000012017000066",1,10000,0,0,10000
13, , ,"[TRVch# 64 Dt:26/12/2017] , Billno-BLP000012017000068",1,10000,0,0,10000
0,Grand Total, , ,6,345820,54000,25362,266458
1,BLP00-001-CIVIL JUDGE (JR DIVISION) BILASPUR,Total, ,6,345820,54000,25362,266458
2, ,03-2014-00-105-01-S00N-V-N-01-SALARIES,Total,3,322320,54000,25362,242958
3, , ,"[TRVch# 17 Dt:01/01/2018] , Billno-BLP00001122017-001",1,89480,4000,10120,75360
4, , ,"[TRVch# 18 Dt:01/01/2018] , Billno-BLP00001122017-002",1,222731,50000,14407,158324
5, , ,"[TRVch# 35 Dt:09/01/2018] , Billno-BLP000012017000070",1,10109,0,835,9274
6, ,"03-2014-00-105-01-S00N-V-N-30-MOTOR VEHICLES OS,POL,REPAIR",Total,1,3500,0,0,3500
7, , ,"[TRVch# 34 Dt:06/01/2018] , Billno-BLP000012017000069",1,3500,0,0,3500
8, ,03-2014-00-108-01-S00N-V-N-20-OTHER CHARGES,Total,2,20000,0,0,20000
9, , ,"[TRVch# 38 Dt:11/01/2018] , Billno-BLP000012017000072",1,10000,0,0,10000
10, , ,"[TRVch# 45 Dt:16/01/2018] , Billno-BLP000012017000073",1,10000,0,0,10000
0,Grand Total, , ,8,407955,74278,27542,306135
1,BLP00-001-CIVIL JUDGE (JR DIVISION) BILASPUR,Total, ,8,407955,74278,27542,306135
2, ,03-2014-00-105-01-S00N-V-N-01-SALARIES,Total,4,351002,74278,27542,249182
3, , ,"[TRVch# 17 Dt:01/02/2018] , Billno-BLP00001012018-001",1,90528,4000,12120,74408
4, , ,"[TRVch# 18 Dt:01/02/2018] , Billno-BLP00001012018-002",1,237412,55400,14606,167406
5, , ,"[TRVch# 61 Dt:23/02/2018] , Billno-BLP000012017100006",1,16774,8590,816,7368
6, , ,"[TRVch# 62 Dt:23/02/2018] , Billno-BLP000012017100005",1,6288,6288,0,0
7, ,03-2014-00-105-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,35313,0,0,35313
8, , ,"[TRVch# 70 Dt:28/02/2018] , Billno-BLP000012017000079",1,35313,0,0,35313
9, ,"03-2014-00-105-01-S00N-V-N-30-MOTOR VEHICLES OS,POL,REPAIR",Total,1,3640,0,0,3640
10, , ,"[TRVch# 68 Dt:28/02/2018] , Billno-BLP000012017000082",1,3640,0,0,3640
11, ,03-2014-00-108-01-S00N-V-N-20-OTHER CHARGES,Total,2,18000,0,0,18000
12, , ,"[TRVch# 28 Dt:01/02/2018] , Billno-BLP000012017000076",1,8000,0,0,8000
13, , ,"[TRVch# 69 Dt:28/02/2018] , Billno-BLP000012017000078",1,10000,0,0,10000
0,Grand Total, , ,17,718101,201204,54215,462682
1,BLP00-001-CIVIL JUDGE (JR DIVISION) BILASPUR,Total, ,17,718101,201204,54215,462682
2, ,03-2014-00-105-01-S00N-V-N-01-SALARIES,Total,5,646563,201204,54215,391144
3, , ,"[TRVch# 1 Dt:01/03/2018] , Billno-BLP00001022018-001",1,93322,4000,13620,75702
4, , ,"[TRVch# 100 Dt:21/03/2018] , Billno-BLP000012017100008",1,67756,53836,13920,0
5, , ,"[TRVch# 101 Dt:22/03/2018] , Billno-BLP000012017100009",1,233880,87968,8480,137432
6, , ,"[TRVch# 2 Dt:01/03/2018] , Billno-BLP00001022018-002",1,245068,55400,18186,171482
7, , ,"[TRVch# 86 Dt:16/03/2018] , Billno-BLP000012017100007",1,6537,0,9,6528
8, ,03-2014-00-105-01-S00N-V-N-03-TRAVEL EXPENSES,Total,2,3160,0,0,3160
9, , ,"[TRVch# 61 Dt:14/03/2018] , Billno-BLP000012017000077",1,1660,0,0,1660
10, , ,"[TRVch# 65 Dt:15/03/2018] , Billno-BLP000012017000074",1,1500,0,0,1500
11, ,03-2014-00-105-01-S00N-V-N-04-LIVERIES,Total,1,5663,0,0,5663
12, , ,"[TRVch# 160 Dt:31/03/2018] , Billno-BLP000012017000087",1,5663,0,0,5663
13, ,03-2014-00-105-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,8518,0,0,8518
14, , ,"[TRVch# 158 Dt:29/03/2018] , Billno-BLP000012017000089",1,8518,0,0,8518
15, ,03-2014-00-105-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,2,7003,0,0,7003
16, , ,"[TRVch# 161 Dt:31/03/2018] , Billno-BLP000012017000088",1,4328,0,0,4328
17, , ,"[TRVch# 40 Dt:08/03/2018] , Billno-BLP000012017000075",1,2675,0,0,2675
18, ,"03-2014-00-105-01-S00N-V-N-30-MOTOR VEHICLES OS,POL,REPAIR",Total,2,7194,0,0,7194
19, , ,"[TRVch# 157 Dt:29/03/2018] , Billno-BLP000012017000086",1,3621,0,0,3621
20, , ,"[TRVch# 60 Dt:14/03/2018] , Billno-BLP000012017000081",1,3573,0,0,3573
21, ,03-2014-00-108-01-S00N-V-N-20-OTHER CHARGES,Total,4,40000,0,0,40000
22, , ,"[TRVch# 140 Dt:27/03/2018] , Billno-BLP000012017000085",1,10000,0,0,10000
23, , ,"[TRVch# 19 Dt:07/03/2018] , Billno-BLP000012017000080",1,10000,0,0,10000
24, , ,"[TRVch# 52 Dt:09/03/2018] , Billno-BLP000012017000083",1,10000,0,0,10000
25, , ,"[TRVch# 66 Dt:15/03/2018] , Billno-BLP000012017000084",1,10000,0,0,10000
0,Grand Total, , ,8,413811,47000,12801,354010
1,BLP00-001-CIVIL JUDGE (JR DIVISION) BILASPUR,Total, ,8,413811,47000,12801,354010
2, ,03-2014-00-105-01-S00N-V-N-01-SALARIES,Total,3,365106,47000,12801,305305
3, , ,"[TRVch# 1 Dt:03/04/2018] , Billno-BLP00001032018-001",1,95660,4000,120,91540
4, , ,"[TRVch# 2 Dt:03/04/2018] , Billno-BLP00001032018-002",1,267108,43000,12681,211427
5, , ,"[TRVch# 71 Dt:26/04/2018] , Billno-BLP000012018100003",1,2338,0,0,2338
6, ,03-2014-00-105-01-S00N-V-N-05-OFFICE EXPENSES,Total,2,18705,0,0,18705
