DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,201,15505782,4213881,529001,10762900
HMR03-206-HM GHS (GIRLS) SUJANPUR,Total, ,201,15505782,4213881,529001,10762900
 ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,8,3029853,0,0,3029853
 , ,"[TRVch# 129 Dt:09/05/2017] , Billno-HMR032062017100003",1,100000,0,0,100000
 , ,"[TRVch# 159 Dt:21/11/2017] , Billno-HMR032062017000005",1,181653,0,0,181653
 , ,"[TRVch# 162 Dt:21/08/2018] , Billno-HMR032062018100026",1,900000,0,0,900000
 , ,"[TRVch# 165 Dt:31/03/2018] , Billno-HMR032062017100218",1,578200,0,0,578200
 , ,"[TRVch# 290 Dt:30/12/2017] , Billno-HMR032062017100150",1,100000,0,0,100000
 , ,"[TRVch# 310 Dt:31/10/2017] , Billno-HMR032062017100130",1,1000000,0,0,1000000
 , ,"[TRVch# 563 Dt:27/04/2018] , Billno-HMR032062018100004",1,100000,0,0,100000
 , ,"[TRVch# 74 Dt:08/09/2017] , Billno-HMR032062017100118",1,70000,0,0,70000
 ,00-8011-00-107-01-S00N-V-N-00- ,Total,1,30000,0,0,30000
 , ,"[TRVch# 20 Dt:21/11/2017] , Billno-HMR032062017100137",1,30000,0,0,30000
 ,00-8011-00-107-02-S00N-V-N-00- ,Total,2,25534,0,0,25534
 , ,"[TRVch# 12 Dt:10/11/2017] , Billno-HMR032062017100132",1,15840,0,0,15840
 , ,"[TRVch# 20 Dt:31/10/2017] , Billno-HMR032062017100127",1,9694,0,0,9694
 ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,47,5899995,2958997,256058,2684940
 , ,"[TRVch# 1188 Dt:20/06/2017] , Billno-HMR032062017100008",1,4587,0,461,4126
 , ,"[TRVch# 1189 Dt:20/06/2017] , Billno-HMR032062017100009",1,5822,0,583,5239
 , ,"[TRVch# 1190 Dt:20/06/2017] , Billno-HMR032062017100010",1,29757,23681,0,6076
 , ,"[TRVch# 1333 Dt:23/10/2017] , Billno-HMR032062017100122",1,38613,33141,0,5472
 , ,"[TRVch# 1334 Dt:23/10/2017] , Billno-HMR032062017100123",1,5302,0,533,4769
 , ,"[TRVch# 2374 Dt:26/03/2018] , Billno-HMR032062017100198",1,3285,3285,0,0
 , ,"[TRVch# 2375 Dt:26/03/2018] , Billno-HMR032062017100199",1,19143,19143,0,0
 , ,"[TRVch# 240 Dt:06/06/2018] , Billno-HMR03206052018-001",1,281900,177000,9635,95265
 , ,"[TRVch# 241 Dt:06/06/2018] , Billno-HMR03206052018-002",1,48648,12000,730,35918
 , ,"[TRVch# 242 Dt:08/08/2018] , Billno-HMR03206072018-001",1,283704,177000,9635,97069
 , ,"[TRVch# 243 Dt:08/08/2018] , Billno-HMR03206072018-002",1,48648,12000,730,35918
 , ,"[TRVch# 3086 Dt:31/03/2018] , Billno-HMR032062017100208",1,234143,164840,37019,32284
 , ,"[TRVch# 413 Dt:07/05/2018] , Billno-HMR03206042018-001",1,279868,177000,9635,93233
 , ,"[TRVch# 414 Dt:07/05/2018] , Billno-HMR03206042018-002",1,48648,12000,730,35918
 , ,"[TRVch# 481 Dt:07/05/2018] , Billno-HMR032062018100005",1,7259,0,0,7259
 , ,"[TRVch# 518 Dt:10/04/2017] , Billno-HMR03206032017-001",1,247956,127000,135,120821
 , ,"[TRVch# 519 Dt:10/04/2017] , Billno-HMR03206032017-002",1,50908,0,16054,34854
 , ,"[TRVch# 520 Dt:10/04/2017] , Billno-HMR03206032017-003",1,43131,0,4152,38979
 , ,"[TRVch# 572 Dt:10/08/2017] , Billno-HMR03206072017-001",1,249754,140000,2635,107119
 , ,"[TRVch# 573 Dt:10/08/2017] , Billno-HMR03206072017-002",1,43676,0,4707,38969
 , ,"[TRVch# 594 Dt:09/05/2017] , Billno-HMR03206042017-001",1,251095,102000,1135,147960
 , ,"[TRVch# 595 Dt:09/05/2017] , Billno-HMR03206042017-002",1,51557,0,16119,35438
 , ,"[TRVch# 596 Dt:09/05/2017] , Billno-HMR03206042017-003",1,43676,0,4207,39469
 , ,"[TRVch# 605 Dt:10/07/2017] , Billno-HMR03206062017-001",1,304271,140000,2665,161606
 , ,"[TRVch# 606 Dt:10/07/2017] , Billno-HMR03206062017-002",1,43676,0,4707,38969
 , ,"[TRVch# 631 Dt:08/09/2017] , Billno-HMR03206082017-001",1,255714,140000,6635,109079
 , ,"[TRVch# 632 Dt:08/09/2017] , Billno-HMR03206082017-002",1,44452,0,4707,39745
 , ,"[TRVch# 635 Dt:10/10/2017] , Billno-HMR03206092017-001",1,263473,145000,6635,111838
 , ,"[TRVch# 636 Dt:10/10/2017] , Billno-HMR03206092017-002",1,45178,0,4779,40399
 , ,"[TRVch# 637 Dt:06/12/2017] , Billno-HMR03206112017-001",1,267166,154000,7035,106131
 , ,"[TRVch# 638 Dt:06/07/2018] , Billno-HMR03206062018-001",1,283654,177000,9635,97019
 , ,"[TRVch# 638 Dt:06/12/2017] , Billno-HMR03206112017-002",1,45106,10000,610,34496
 , ,"[TRVch# 639 Dt:06/07/2018] , Billno-HMR03206062018-002",1,48648,12000,730,35918
 , ,"[TRVch# 645 Dt:10/01/2018] , Billno-HMR03206122017-001",1,267166,154000,12635,100531
 , ,"[TRVch# 646 Dt:10/01/2018] , Billno-HMR03206122017-002",1,46592,10000,530,36062
 , ,"[TRVch# 663 Dt:10/11/2017] , Billno-HMR03206102017-001",1,263473,147000,6635,109838
 , ,"[TRVch# 664 Dt:10/11/2017] , Billno-HMR03206102017-002",1,45178,0,4779,40399
 , ,"[TRVch# 669 Dt:07/04/2018] , Billno-HMR03206032018-001",1,279868,177000,135,102733
 , ,"[TRVch# 670 Dt:07/04/2018] , Billno-HMR03206032018-002",1,48648,12000,30,36618
 , ,"[TRVch# 686 Dt:08/03/2018] , Billno-HMR03206022018-001",1,279004,154000,24384,100620
 , ,"[TRVch# 687 Dt:08/03/2018] , Billno-HMR03206022018-002",1,48648,10000,3133,35515
 , ,"[TRVch# 692 Dt:08/06/2017] , Billno-HMR03206052017-001",1,302744,140000,2665,160079
 , ,"[TRVch# 693 Dt:08/06/2017] , Billno-HMR03206052017-002",1,43676,0,4707,38969
 , ,"[TRVch# 708 Dt:09/02/2018] , Billno-HMR03206012018-001",1,270394,154000,27135,89259
 , ,"[TRVch# 709 Dt:09/02/2018] , Billno-HMR03206012018-002",1,47153,10000,530,36623
 , ,"[TRVch# 787 Dt:27/04/2018] , Billno-HMR032062018100003",1,34694,32907,1787,0
 , ,"[TRVch# 943 Dt:21/08/2018] , Billno-HMR032062018100025",1,339,0,0,339
 ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,14,85080,0,80,85000
 , ,"[TRVch# 1023 Dt:21/07/2017] , Billno-HMR032062017100064",1,5250,0,0,5250
 , ,"[TRVch# 1052 Dt:23/07/2018] , Billno-HMR032062018100021",1,5625,0,0,5625
 , ,"[TRVch# 1216 Dt:30/01/2018] , Billno-HMR032062017100170",1,6510,0,0,6510
 , ,"[TRVch# 1470 Dt:30/06/2017] , Billno-HMR032062017100017",1,300,0,0,300
 , ,"[TRVch# 306 Dt:06/06/2018] , Billno-HMR032062018100013",1,6975,0,0,6975
 , ,"[TRVch# 3082 Dt:31/03/2018] , Billno-HMR032062017100200",1,10290,0,0,10290
 , ,"[TRVch# 3126 Dt:31/03/2018] , Billno-HMR032062017100217",1,6510,0,0,6510
 , ,"[TRVch# 484 Dt:07/05/2018] , Billno-HMR032062018100006",1,6750,0,0,6750
 , ,"[TRVch# 653 Dt:09/05/2017] , Billno-HMR032062017100011",1,6000,0,0,6000
 , ,"[TRVch# 696 Dt:08/09/2017] , Billno-HMR032062017100117",1,6510,0,0,6510
 , ,"[TRVch# 710 Dt:06/12/2017] , Billno-HMR032062017100148",1,6300,0,80,6220
 , ,"[TRVch# 710 Dt:10/10/2017] , Billno-HMR032062017100128",1,6300,0,0,6300
 , ,"[TRVch# 729 Dt:10/11/2017] , Billno-HMR032062017100134",1,5250,0,0,5250
 , ,"[TRVch# 767 Dt:08/06/2017] , Billno-HMR032062017100016",1,6510,0,0,6510
 ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,2,1590,0,0,1590
 , ,"[TRVch# 1402 Dt:30/11/2017] , Billno-HMR032062017100142",1,120,0,0,120
 , ,"[TRVch# 2348 Dt:26/03/2018] , Billno-HMR032062017100188",1,1470,0,0,1470
 ,08-2202-01-101-03-S00N-V-N-05-OFFICE EXPENSES,Total,1,800,0,0,800
 , ,"[TRVch# 646 Dt:10/08/2017] , Billno-HMR032062017100076",1,800,0,0,800
 ,08-2202-01-101-03-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,5,15666,0,0,15666
 , ,"[TRVch# 1158 Dt:30/06/2018] , Billno-HMR032062018100011",1,2261,0,0,2261
 , ,"[TRVch# 1488 Dt:21/02/2018] , Billno-HMR032062017100157",1,5092,0,0,5092
 , ,"[TRVch# 644 Dt:10/08/2017] , Billno-HMR032062017100074",1,4079,0,0,4079
 , ,"[TRVch# 645 Dt:10/08/2017] , Billno-HMR032062017100075",1,804,0,0,804
 , ,"[TRVch# 938 Dt:21/08/2018] , Billno-HMR032062018100022",1,3430,0,0,3430
 ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,59,3632050,1254884,272863,2104303
 , ,"[TRVch# 1015 Dt:21/07/2017] , Billno-HMR032062017100053",1,3691,0,348,3343
 , ,"[TRVch# 1331 Dt:23/10/2017] , Billno-HMR032062017100120",1,10240,10240,0,0
 , ,"[TRVch# 1332 Dt:23/10/2017] , Billno-HMR032062017100121",1,7496,7496,0,0
 , ,"[TRVch# 1335 Dt:23/10/2017] , Billno-HMR032062017100124",1,8063,0,697,7366
 , ,"[TRVch# 1469 Dt:30/06/2017] , Billno-HMR032062017100018",1,5705,0,5,5700
 , ,"[TRVch# 1471 Dt:30/06/2017] , Billno-HMR032062017100024",1,14310,14310,0,0
 , ,"[TRVch# 1487 Dt:21/02/2018] , Billno-HMR032062017100155",1,100,0,0,100
 , ,"[TRVch# 1528 Dt:21/02/2018] , Billno-HMR032062017100173",1,5085,0,513,4572
 , ,"[TRVch# 1529 Dt:21/02/2018] , Billno-HMR032062017100174",1,4308,4308,0,0
 , ,"[TRVch# 242 Dt:06/06/2018] , Billno-HMR03206052018-003",1,80782,45000,5060,30722
 , ,"[TRVch# 243 Dt:06/06/2018] , Billno-HMR03206052018-004",1,61008,35000,2530,23478
 , ,"[TRVch# 244 Dt:06/06/2018] , Billno-HMR03206052018-005",1,76090,0,6892,69198
 , ,"[TRVch# 244 Dt:08/08/2018] , Billno-HMR03206072018-003",1,80782,45000,5060,30722
 , ,"[TRVch# 245 Dt:08/08/2018] , Billno-HMR03206072018-004",1,62836,20000,2530,40306
 , ,"[TRVch# 246 Dt:08/08/2018] , Billno-HMR03206072018-005",1,76090,0,7191,68899
 , ,"[TRVch# 3083 Dt:31/03/2018] , Billno-HMR032062017100205",1,46543,36955,9588,0
 , ,"[TRVch# 3084 Dt:31/03/2018] , Billno-HMR032062017100202",1,32414,0,918,31496
 , ,"[TRVch# 3085 Dt:31/03/2018] , Billno-HMR032062017100201",1,59919,47575,12344,0
 , ,"[TRVch# 415 Dt:07/05/2018] , Billno-HMR03206042018-003",1,80782,45000,5060,30722
 , ,"[TRVch# 416 Dt:07/05/2018] , Billno-HMR03206042018-004",1,61008,35000,2530,23478
 , ,"[TRVch# 417 Dt:07/05/2018] , Billno-HMR03206042018-005",1,76090,0,8612,67478
 , ,"[TRVch# 521 Dt:10/04/2017] , Billno-HMR03206032017-004",1,124760,45000,90,79670
 , ,"[TRVch# 522 Dt:10/04/2017] , Billno-HMR03206032017-005",1,51868,0,18,51850
 , ,"[TRVch# 574 Dt:10/08/2017] , Billno-HMR03206072017-003",1,76687,35000,4560,37127
 , ,"[TRVch# 575 Dt:10/08/2017] , Billno-HMR03206072017-004",1,56459,35000,2030,19429
 , ,"[TRVch# 576 Dt:10/08/2017] , Billno-HMR03206072017-005",1,68079,0,10320,57759
 , ,"[TRVch# 597 Dt:09/05/2017] , Billno-HMR03206042017-004",1,125750,57000,5090,63660
 , ,"[TRVch# 598 Dt:09/05/2017] , Billno-HMR03206042017-005",1,52519,0,5053,47466
 , ,"[TRVch# 607 Dt:10/07/2017] , Billno-HMR03206062017-003",1,76687,35000,4560,37127
 , ,"[TRVch# 608 Dt:10/07/2017] , Billno-HMR03206062017-004",1,54814,35000,2030,17784
 , ,"[TRVch# 609 Dt:10/07/2017] , Billno-HMR03206062017-005",1,68079,0,10320,57759
 , ,"[TRVch# 633 Dt:08/09/2017] , Billno-HMR03206082017-003",1,78016,35000,4560,38456
 , ,"[TRVch# 634 Dt:08/09/2017] , Billno-HMR03206082017-004",1,57417,35000,2030,20387
 , ,"[TRVch# 635 Dt:08/09/2017] , Billno-HMR03206082017-005",1,69295,0,10320,58975
 , ,"[TRVch# 637 Dt:10/10/2017] , Billno-HMR03206092017-003",1,79296,35000,4560,39736
 , ,"[TRVch# 638 Dt:10/10/2017] , Billno-HMR03206092017-004",1,58375,35000,2030,21345
 , ,"[TRVch# 639 Dt:06/12/2017] , Billno-HMR03206112017-003",1,79296,35000,4640,39656
 , ,"[TRVch# 639 Dt:10/10/2017] , Billno-HMR03206092017-005",1,70811,0,10408,60403
 , ,"[TRVch# 640 Dt:06/07/2018] , Billno-HMR03206062018-003",1,80782,45000,5060,30722
 , ,"[TRVch# 640 Dt:06/12/2017] , Billno-HMR03206112017-004",1,58375,35000,2110,21265
 , ,"[TRVch# 641 Dt:06/07/2018] , Billno-HMR03206062018-004",1,61008,20000,2530,38478
 , ,"[TRVch# 641 Dt:06/12/2017] , Billno-HMR03206112017-005",1,72416,0,6993,65423
 , ,"[TRVch# 642 Dt:06/07/2018] , Billno-HMR03206062018-005",1,76090,0,7191,68899
 , ,"[TRVch# 647 Dt:10/01/2018] , Billno-HMR03206122017-003",1,79296,35000,4560,39736
 , ,"[TRVch# 648 Dt:10/01/2018] , Billno-HMR03206122017-004",1,58375,35000,2030,21345
 , ,"[TRVch# 649 Dt:10/01/2018] , Billno-HMR03206122017-005",1,72466,0,8472,63994
 , ,"[TRVch# 665 Dt:10/11/2017] , Billno-HMR03206102017-003",1,79296,35000,4560,39736
 , ,"[TRVch# 666 Dt:10/11/2017] , Billno-HMR03206102017-004",1,58375,35000,2030,21345
 , ,"[TRVch# 667 Dt:10/11/2017] , Billno-HMR03206102017-005",1,72416,0,10562,61854
 , ,"[TRVch# 671 Dt:07/04/2018] , Billno-HMR03206032018-003",1,80782,45000,30,35752
 , ,"[TRVch# 672 Dt:07/04/2018] , Billno-HMR03206032018-004",1,61008,35000,30,25978
 , ,"[TRVch# 673 Dt:07/04/2018] , Billno-HMR03206032018-005",1,75608,0,8557,67051
 , ,"[TRVch# 688 Dt:08/03/2018] , Billno-HMR03206022018-003",1,80782,45000,22515,13267
 , ,"[TRVch# 689 Dt:08/03/2018] , Billno-HMR03206022018-004",1,61008,35000,719,25289
 , ,"[TRVch# 690 Dt:08/03/2018] , Billno-HMR03206022018-005",1,75608,0,8626,66982
 , ,"[TRVch# 694 Dt:08/06/2017] , Billno-HMR03206052017-003",1,125750,57000,5090,63660
 , ,"[TRVch# 695 Dt:08/06/2017] , Billno-HMR03206052017-004",1,68643,0,5114,63529
 , ,"[TRVch# 710 Dt:09/02/2018] , Billno-HMR03206012018-003",1,59093,35000,5030,19063
 , ,"[TRVch# 711 Dt:09/02/2018] , Billno-HMR03206012018-004",1,73323,0,8557,64766
 ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,2170,0,0,2170
 , ,"[TRVch# 1486 Dt:21/02/2018] , Billno-HMR032062017100152",1,2170,0,0,2170
 ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,1000,0,0,1000
 , ,"[TRVch# 1925 Dt:28/02/2018] , Billno-HMR032062017100180",1,1000,0,0,1000
 ,19-2235-60-104-01-S00N-V-N-20-OTHER CHARGES,Total,1,30000,0,0,30000
 , ,"[TRVch# 157 Dt:19/08/2017] , Billno-HMR032062017100078",1,30000,0,0,30000
 ,19-2235-60-800-33-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,41,585000,0,0,585000
 , ,"[TRVch# 1064 Dt:31/03/2018] , Billno-HMR032062017100203",1,3217,0,0,3217
 , ,"[TRVch# 1065 Dt:31/03/2018] , Billno-HMR032062017100204",1,4296,0,0,4296
 , ,"[TRVch# 1088 Dt:31/03/2018] , Billno-HMR032062017100169",1,6207,0,0,6207
 , ,"[TRVch# 1089 Dt:31/03/2018] , Billno-HMR032062017100221",1,208680,0,0,208680
 , ,"[TRVch# 1090 Dt:31/03/2018] , Billno-HMR032062017100212",1,163090,0,0,163090
 , ,"[TRVch# 1091 Dt:31/03/2018] , Billno-HMR032062017100213",1,12545,0,0,12545
 , ,"[TRVch# 1092 Dt:31/03/2018] , Billno-HMR032062017100214",1,6190,0,0,6190
 , ,"[TRVch# 1093 Dt:31/03/2018] , Billno-HMR032062017100215",1,8673,0,0,8673
 , ,"[TRVch# 1094 Dt:31/03/2018] , Billno-HMR032062017100216",1,2210,0,0,2210
 , ,"[TRVch# 1095 Dt:31/03/2018] , Billno-HMR032062017100220",1,3144,0,0,3144
 , ,"[TRVch# 1096 Dt:31/03/2018] , Billno-HMR032062017100209",1,11803,0,0,11803
 , ,"[TRVch# 1097 Dt:31/03/2018] , Billno-HMR032062017100210",1,1802,0,0,1802
 , ,"[TRVch# 1098 Dt:31/03/2018] , Billno-HMR032062017100166",1,1011,0,0,1011
 , ,"[TRVch# 1099 Dt:31/03/2018] , Billno-HMR032062017100167",1,4371,0,0,4371
 , ,"[TRVch# 1100 Dt:31/03/2018] , Billno-HMR032062017100168",1,231,0,0,231
 , ,"[TRVch# 1103 Dt:31/03/2018] , Billno-HMR032062017100222",1,2840,0,0,2840
 , ,"[TRVch# 1104 Dt:31/03/2018] , Billno-HMR032062017100223",1,5684,0,0,5684
 , ,"[TRVch# 197 Dt:21/08/2018] , Billno-HMR032062018100007",1,8382,0,0,8382
 , ,"[TRVch# 223 Dt:21/07/2017] , Billno-HMR032062017100058",1,14908,0,0,14908
 , ,"[TRVch# 224 Dt:21/07/2017] , Billno-HMR032062017100059",1,7356,0,0,7356
