DDO Code,DDO Name
001,001-S.D.O. (CIVIL) PAONTA
002,002-PRINCIPAL ITI PAONTA
003,003-B.D.O PAONTA
004,004-CIVIL JUDGE (JR DIVISION-I) POANTA
005,005-ASSTT SOIL. CON. OFF. PAONTA
006,006-MNG. HIM. AYUR. PH. MAJRA
007,007-C.D.P.O. PAONTA
008,008-PRES M C PAONTA SAHIB
009,009-CIVIL JUDGE (JR DIVISION-II) POANTA
010,010-ASSTT PUB. PROCE. PAONTA
011,011-BLOCK MEDICAL OFFICER PAONTA
012,012-A.E. DEVELOPMENT PAONTA
014,014-S. DIV. AYUR. M.O PAONTA
016,016-A RTO PAONTA SAHIB
017,017-AE PWD SUB DIV I PAONTA SAHIB
018,018-AE PWD SUB DIV II PAONTA SAHIB
019,019-AE PWD SUB DIV DHAULA KUAN
020,020-AE IPH SUB DIV MAZRA
021,021-AE PWD NH SUB DIV DHAULA KUAN
022,022-AE IPH SUB DIV PATLION
023,023-AE IPH SUB DIV MAJRA
024,024-AE IPH SUB DIV POANTA
026,026-COLLECTOR SIRMOUR
044,044-DY. DIRECTOR. HORT. NAHAN
200,200-GSSS BOYS TARUWALLA PAONTA
201,201-GSSS (GIRLS) PAONTA
202,202-GSSS PURUWALLA
203,203-GSSS BHAGANI
204,204-GSSS AJOLI
205,205-GSSS AMBOYA
206,206-GSSS MAJRA
207,207-PR GSSS BAROG BANARI
208,208-GSSS NEGETA
209,209-BEEO PAONTA
210,210-GSSS BANORE
211,211-GSSS SHIVPUR
212,212-PR GOVT COLLAGE PAONTA
213,213-GSSS RAMPUR BHARAPUR
214,214-GSSS CHHACHHETI
215,215-GSSS BATAMANDI
216,216-GSSS KOLAR
217,217-PRINCIPAL
218,218-GSSS JAMNI WALA
219,219-GSSS GORKHUWALA
220,220-GSSS CHANDANI
221,221-GSSS KILLOUR
222,222-GSSS NIHAL GARH
223,223-GHS BARTHAL MADHANA
224,224-GHS MISSER WALA
225,225-HM GHS PALHORY
226,226-GSSS MANPUR DEVRA
227,227-HS SAINWALA(PAONTA)
228,228-BEEO MAJRA
229,229-GSSS G PIPLIWALLA
230,230-GSSS TOKNAGALA
231,231-PRINCIPAL GOVT. PLOYTECHNIC PAONTA SAHIB
232,232-PRINCIPAL GOVT DEGREE COLLEGE BHARALI
233,"233-PRINCIPAL STATE OF ART, GOVT. I.T.I Nahan at Poanta Sahib"
500,500-DISTRICT TREASURY OFFICER NAHAN
501,501-DEPUTY COMMISSIONER SIRMOUR 
505,505-CHIEF MEDICAL OFFICER NAHAN
506,506-DISTRICT REVENUE OFFICER NAHAN
509,509-DEPUTY COMMISSIONER STATE TAXES AND EXCISE
510,510-S.P. NAHAN
515,515-ASSTT.REGISTRAR COOP. SOC. NAHAN
525,525-D.D.A. NAHAN
527,527-G.M. D.I.C NAHAN
529,529-DISTT.FOOD & SUPPLY CONTROLLER
534,534-MINING OFFICER NAHAN
537,537-TEHSILDAR PAONTA SAHIB
612,612-E.E.ELECT.DIV.NO.1 SHIMLA-9
615,"615-E.E. PWD N.H.DIVISION,SOLAN"
656,656-E.E. P.W.D. PAONTA
659,659-E.E.P.W.D.SHILLAI
660,"660-E.E. PWD MECH.DIVISION,SHIMLA"
715,715-E.E.IPH.N0.1 SHIMLA
720,720-E.E. I.P.H. PAONTA
824,824-D.F.O.RENUKAJI
826,826-DFO POANTA
950,950-CHIEF ELECTRICAL INSPECTOR
952,952-CONTROLLER PRINTING AND STATIONARY
959,959-NUR INSPECTOR AND CERTIFICATION OFFICER
960,960-SR PLANT PROT. OFFICER SHIMLA
970,970-DIRECTOR COMPOSITE TESTING LAB KANDAGHAT
