,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,5,187321,19285,3691,164345
1,SMR03-212-GSSS KOTA-PAB,Total, ,5,187321,19285,3691,164345
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,90711,13285,3629,73797
3, , ,"[TRVch# 412 Dt:07/04/2017] , Billno-SMR03212032017-001",1,61726,10000,20,51706
4, , ,"[TRVch# 413 Dt:07/04/2017] , Billno-SMR03212032017-002",1,23172,0,3356,19816
5, , ,"[TRVch# 741 Dt:29/04/2017] , Billno-SMR032122017100001",1,3285,3285,0,0
6, , ,"[TRVch# 742 Dt:29/04/2017] , Billno-SMR032122017100003",1,2528,0,253,2275
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,96610,6000,62,90548
8, , ,"[TRVch# 414 Dt:07/04/2017] , Billno-SMR03212032017-003",1,96610,6000,62,90548
0,Grand Total, , ,5,195107,24955,6576,163576
1,SMR03-212-GSSS KOTA-PAB,Total, ,5,195107,24955,6576,163576
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,87627,10000,3516,74111
3, , ,"[TRVch# 1538 Dt:31/05/2017] , Billno-SMR032122017100005",1,990,0,101,889
4, , ,"[TRVch# 544 Dt:09/05/2017] , Billno-SMR03212042017-001",1,63177,10000,30,53147
5, , ,"[TRVch# 545 Dt:09/05/2017] , Billno-SMR03212042017-002",1,23460,0,3385,20075
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,107480,14955,3060,89465
7, , ,"[TRVch# 1539 Dt:31/05/2017] , Billno-SMR032122017100004",1,8955,8955,0,0
8, , ,"[TRVch# 546 Dt:09/05/2017] , Billno-SMR03212042017-003",1,98525,6000,3060,89465
0,Grand Total, , ,4,353162,16000,7901,329261
1,SMR03-212-GSSS KOTA-PAB,Total, ,4,353162,16000,7901,329261
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,86637,10000,4841,71796
3, , ,"[TRVch# 644 Dt:08/06/2017] , Billno-SMR03212052017-001",1,63177,10000,1456,51721
4, , ,"[TRVch# 645 Dt:08/06/2017] , Billno-SMR03212052017-002",1,23460,0,3385,20075
5, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,168000,0,0,168000
6, , ,"[TRVch# 674 Dt:08/06/2017] , Billno-SMR032122017100006",1,168000,0,0,168000
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,98525,6000,3060,89465
