DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,10,334565,0,240,334325
MDI05-010-AE IPH SUB DIVLADBHAROL,Total, ,10,334565,0,240,334325
 ,13-2215-01-102-13-S00N-V-N-02-WAGES,Total,10,334565,0,240,334325
 , ,"[TRVch# 148 Dt:22/09/2017] , Billno-MDI050102017000003",1,52080,0,0,52080
 , ,"[TRVch# 156 Dt:29/09/2017] , Billno-MDI050102017000004",1,2940,0,0,2940
 , ,"[TRVch# 159 Dt:30/12/2017] , Billno-MDI050102017000006",1,38850,0,240,38610
 , ,"[TRVch# 161 Dt:30/10/2017] , Billno-MDI050102017000005",1,30240,0,0,30240
 , ,"[TRVch# 175 Dt:22/06/2017] , Billno-MDI050102017000001",1,24000,0,0,24000
 , ,"[TRVch# 205 Dt:22/02/2018] , Billno-MDI050102017000007",1,39060,0,0,39060
 , ,"[TRVch# 228 Dt:29/07/2017] , Billno-MDI050102017000002",1,48800,0,0,48800
 , ,"[TRVch# 234 Dt:31/07/2018] , Billno-MDI050102018000002",1,20250,0,0,20250
 , ,"[TRVch# 50 Dt:08/06/2018] , Billno-MDI050102018000009",1,41175,0,0,41175
 , ,"[TRVch# 587 Dt:31/03/2018] , Billno-MDI050102017000008",1,37170,0,0,37170
