,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,6,1003087,15000,2129,985958
1,KZA00-212-PR GSSS MANE YOGMA,Total, ,6,1003087,15000,2129,985958
2, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,2,210354,0,0,210354
3, , ,"[TRVch# 47 Dt:03/04/2017] , Billno-KZA00212032017-001",1,48354,0,0,48354
4, , ,"[TRVch# 84 Dt:26/04/2017] , Billno-KZA002122017000003",1,162000,0,0,162000
5, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,4,792733,15000,2129,775604
6, , ,"[TRVch# 48 Dt:03/04/2017] , Billno-KZA00212032017-002",1,80422,15000,120,65302
7, , ,"[TRVch# 49 Dt:03/04/2017] , Billno-KZA00212032017-003",1,55311,0,2009,53302
8, , ,"[TRVch# 82 Dt:26/04/2017] , Billno-KZA002122017000001",1,495000,0,0,495000
9, , ,"[TRVch# 83 Dt:26/04/2017] , Billno-KZA002122017000002",1,162000,0,0,162000
0,Grand Total, , ,9,167568,29072,12667,125829
1,KZA00-212-PR GSSS MANE YOGMA,Total, ,9,167568,29072,12667,125829
2, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,3,79984,0,4268,75716
3, , ,"[TRVch# 47 Dt:01/05/2017] , Billno-KZA00212042017-001",1,55300,0,2030,53270
4, , ,"[TRVch# 56 Dt:01/05/2017] , Billno-KZA002122017100002",1,2088,0,208,1880
5, , ,"[TRVch# 59 Dt:01/05/2017] , Billno-KZA002122017100007",1,22596,0,2030,20566
6, ,31-2202-02-796-02-S00N-V-N-02-WAGES,Total,1,8281,0,0,8281
7, , ,"[TRVch# 90 Dt:30/05/2017] , Billno-KZA002122017100009",1,8281,0,0,8281
8, ,31-2202-02-796-02-S00N-V-N-03-TRAVEL EXPENSES,Total,1,2768,0,0,2768
9, , ,"[TRVch# 89 Dt:30/05/2017] , Billno-KZA002122017100005",1,2768,0,0,2768
10, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,4,76535,29072,8399,39064
11, , ,"[TRVch# 48 Dt:01/05/2017] , Billno-KZA00212042017-002",1,26280,20000,6120,160
12, , ,"[TRVch# 49 Dt:01/05/2017] , Billno-KZA00212042017-003",1,38360,0,2045,36315
13, , ,"[TRVch# 57 Dt:01/05/2017] , Billno-KZA002122017100003",1,9072,9072,0,0
14, , ,"[TRVch# 58 Dt:01/05/2017] , Billno-KZA002122017100004",1,2823,0,234,2589
0,Grand Total, , ,8,285244,20000,10195,255049
1,KZA00-212-PR GSSS MANE YOGMA,Total, ,8,285244,20000,10195,255049
2, ,31-2202-01-796-10-S00N-V-P-41-GIA GENERAL (Salary),Total,1,27180,0,0,27180
3, , ,"[TRVch# 88 Dt:22/06/2017] , Billno-KZA002122017100010",1,27180,0,0,27180
4, ,31-2202-01-796-17-S00N-V-P-41-GIA GENERAL (Salary),Total,1,59400,0,0,59400
5, , ,"[TRVch# 87 Dt:22/06/2017] , Billno-KZA002122017100011",1,59400,0,0,59400
6, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,1,55300,0,2030,53270
7, , ,"[TRVch# 47 Dt:01/06/2017] , Billno-KZA00212052017-001",1,55300,0,2030,53270
8, ,31-2202-02-796-02-S00N-V-N-03-TRAVEL EXPENSES,Total,1,1812,0,0,1812
9, , ,"[TRVch# 86 Dt:22/06/2017] , Billno-KZA002122017100012",1,1812,0,0,1812
10, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,3,136640,20000,8165,108475
11, , ,"[TRVch# 48 Dt:01/06/2017] , Billno-KZA00212052017-002",1,26280,20000,6120,160
12, , ,"[TRVch# 49 Dt:01/06/2017] , Billno-KZA00212052017-003",1,38360,0,2045,36315
