,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,5,1202694,229000,33744,939950
1,MDI09-200-PR GSSS SHIVA BADAR,Total, ,5,1202694,229000,33744,939950
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,386311,27000,15787,343524
3, , ,"[TRVch# 794 Dt:07/04/2017] , Billno-MDI09200032017-001",1,253057,27000,3110,222947
4, , ,"[TRVch# 795 Dt:07/04/2017] , Billno-MDI09200032017-002",1,133254,0,12677,120577
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,816383,202000,17957,596426
6, , ,"[TRVch# 796 Dt:07/04/2017] , Billno-MDI09200032017-003",1,157241,60000,180,97061
7, , ,"[TRVch# 797 Dt:07/04/2017] , Billno-MDI09200032017-004",1,443962,142000,270,301692
8, , ,"[TRVch# 798 Dt:07/04/2017] , Billno-MDI09200032017-005",1,215180,0,17507,197673
0,Grand Total, , ,20,2096831,268505,73624,1754702
1,MDI09-200-PR GSSS SHIVA BADAR,Total, ,20,2096831,268505,73624,1754702
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,6,404355,37062,17712,349581
3, , ,"[TRVch# 1322 Dt:08/05/2017] , Billno-MDI09200042017-001",1,215197,27000,3408,184789
4, , ,"[TRVch# 1323 Dt:08/05/2017] , Billno-MDI09200042017-002",1,134915,0,12843,122072
5, , ,"[TRVch# 3371 Dt:22/05/2017] , Billno-MDI092002017100006",1,14640,0,1456,13184
6, , ,"[TRVch# 4867 Dt:31/05/2017] , Billno-MDI092002017100022",1,15700,0,0,15700
7, , ,"[TRVch# 4868 Dt:31/05/2017] , Billno-MDI092002017100024",1,6526,0,5,6521
8, , ,"[TRVch# 4870 Dt:31/05/2017] , Billno-MDI092002017100025",1,17377,10062,0,7315
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,7,898184,231443,55912,610829
10, , ,"[TRVch# 1324 Dt:08/05/2017] , Billno-MDI09200042017-003",1,126994,30000,12196,84798
11, , ,"[TRVch# 1325 Dt:08/05/2017] , Billno-MDI09200042017-004",1,469498,155000,22285,292213
12, , ,"[TRVch# 1326 Dt:08/05/2017] , Billno-MDI09200042017-005",1,218935,0,18788,200147
13, , ,"[TRVch# 3372 Dt:22/05/2017] , Billno-MDI092002017100007",1,14183,8244,592,5347
14, , ,"[TRVch# 3373 Dt:22/05/2017] , Billno-MDI092002017100008",1,38199,38199,0,0
15, , ,"[TRVch# 3374 Dt:22/05/2017] , Billno-MDI092002017100009",1,24353,0,2046,22307
16, , ,"[TRVch# 4869 Dt:31/05/2017] , Billno-MDI092002017100023",1,6022,0,5,6017
17, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,22300,0,0,22300
18, , ,"[TRVch# 3375 Dt:22/05/2017] , Billno-MDI092002017100010",1,22300,0,0,22300
19, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,3,12353,0,0,12353
20, , ,"[TRVch# 3459 Dt:22/05/2017] , Billno-MDI092002017100016",1,7928,0,0,7928
21, , ,"[TRVch# 4865 Dt:31/05/2017] , Billno-MDI092002017100020",1,3896,0,0,3896
22, , ,"[TRVch# 4866 Dt:31/05/2017] , Billno-MDI092002017100019",1,529,0,0,529
23, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,6648,0,0,6648
24, , ,"[TRVch# 4871 Dt:31/05/2017] , Billno-MDI092002017100026",1,6648,0,0,6648
25, ,19-2235-60-800-33-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,26754,0,0,26754
26, , ,"[TRVch# 748 Dt:31/05/2017] , Billno-MDI092002017100018",1,26754,0,0,26754
27, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,726237,0,0,726237
28, , ,"[TRVch# 68 Dt:08/05/2017] , Billno-MDI092002017100004",1,726237,0,0,726237
0,Grand Total, , ,15,3490502,212000,76229,3202273
1,MDI09-200-PR GSSS SHIVA BADAR,Total, ,15,3490502,212000,76229,3202273
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,3,1595205,0,0,1595205
3, , ,"[TRVch# 556 Dt:30/06/2017] , Billno-MDI092002017100036",1,300000,0,0,300000
