,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,4,364279,150000,26988,187291
1,KLU00-530-PLANNING OFFICER KULLU,Total, ,4,364279,150000,26988,187291
2, ,15-3451-00-101-02-S00N-V-P-01-SALARIES,Total,1,80432,41000,5030,34402
3, , ,"[TRVch# 1 Dt:03/04/2017] , Billno-KLU00530032017-001",1,80432,41000,5030,34402
4, ,15-3451-00-101-02-S00N-V-P-06-MEDICAL REIMBURSEMENT,Total,1,6037,0,0,6037
5, , ,"[TRVch# 4 Dt:25/04/2017] , Billno-KLU005302017100009",1,6037,0,0,6037
6, ,15-3451-00-101-03-S00N-V-P-01-SALARIES,Total,2,277810,109000,21958,146852
7, , ,"[TRVch# 2 Dt:03/04/2017] , Billno-KLU00530032017-002",1,152813,69000,14128,69685
8, , ,"[TRVch# 3 Dt:03/04/2017] , Billno-KLU00530032017-003",1,124997,40000,7830,77167
0,Grand Total, , ,9,5191869,155162,22679,5014028
1,KLU00-530-PLANNING OFFICER KULLU,Total, ,9,5191869,155162,22679,5014028
2, ,15-3451-00-101-02-S00N-V-P-01-SALARIES,Total,7,322419,155162,22679,144578
3, , ,"[TRVch# 1 Dt:01/05/2017] , Billno-KLU00530042017-001",1,154765,69000,14128,71637
4, , ,"[TRVch# 2 Dt:01/05/2017] , Billno-KLU00530042017-002",1,114230,56000,6291,51939
5, , ,"[TRVch# 3 Dt:01/05/2017] , Billno-KLU00530042017-003",1,18904,0,1826,17078
6, , ,"[TRVch# 4 Dt:08/05/2017] , Billno-KLU005302017100007",1,1170,0,115,1055
7, , ,"[TRVch# 5 Dt:08/05/2017] , Billno-KLU005302017100006",1,12696,12696,0,0
8, , ,"[TRVch# 6 Dt:08/05/2017] , Billno-KLU005302017100005",1,17466,17466,0,0
9, , ,"[TRVch# 7 Dt:08/05/2017] , Billno-KLU005302017100011",1,3188,0,319,2869
10, ,15-3451-00-101-02-S00N-V-P-05-OFFICE EXPENSES,Total,1,4450,0,0,4450
11, , ,"[TRVch# 8 Dt:11/05/2017] , Billno-KLU005302017100012",1,4450,0,0,4450
12, ,15-5475-00-800-02-S00N-V-P-37-MAJOR WORKS,Total,1,4865000,0,0,4865000
13, , ,"[TRVch# 1 Dt:30/05/2017] , Billno-KLU005302017100013",1,4865000,0,0,4865000
0,Grand Total, , ,6,13251576,125000,22245,13104331
1,KLU00-530-PLANNING OFFICER KULLU,Total, ,6,13251576,125000,22245,13104331
2, ,15-3451-00-101-02-S00N-V-P-01-SALARIES,Total,3,287899,125000,22245,140654
3, , ,"[TRVch# 1 Dt:01/06/2017] , Billno-KLU00530052017-004",1,154765,69000,14128,71637
4, , ,"[TRVch# 2 Dt:01/06/2017] , Billno-KLU00530052017-005",1,114230,56000,6291,51939
5, , ,"[TRVch# 3 Dt:01/06/2017] , Billno-KLU00530052017-006",1,18904,0,1826,17078
6, ,15-3451-00-101-02-S00N-V-P-05-OFFICE EXPENSES,Total,1,3321,0,0,3321
7, , ,"[TRVch# 4 Dt:01/06/2017] , Billno-KLU005302017100014",1,3321,0,0,3321
8, ,15-5475-00-800-01-S00N-V-P-37-MAJOR WORKS,Total,1,11385356,0,0,11385356
9, , ,"[TRVch# 1 Dt:07/06/2017] , Billno-KLU005302017100016",1,11385356,0,0,11385356
10, ,15-5475-00-800-02-S00N-V-P-37-MAJOR WORKS,Total,1,1575000,0,0,1575000
11, , ,"[TRVch# 2 Dt:07/06/2017] , Billno-KLU005302017100015",1,1575000,0,0,1575000
0,Grand Total, , ,13,18172130,124000,22245,18025885
1,KLU00-530-PLANNING OFFICER KULLU,Total, ,13,18172130,124000,22245,18025885
2, ,15-3451-00-101-02-S00N-V-P-01-SALARIES,Total,3,287899,124000,22245,141654
3, , ,"[TRVch# 1 Dt:01/07/2017] , Billno-KLU00530062017-001",1,154765,69000,14128,71637
4, , ,"[TRVch# 2 Dt:01/07/2017] , Billno-KLU00530062017-002",1,114230,55000,6291,52939
5, , ,"[TRVch# 3 Dt:01/07/2017] , Billno-KLU00530062017-003",1,18904,0,1826,17078
6, ,15-3451-00-101-02-S00N-V-P-05-OFFICE EXPENSES,Total,4,5457,0,0,5457
7, , ,"[TRVch# 4 Dt:03/07/2017] , Billno-KLU005302017100018",1,2021,0,0,2021
8, , ,"[TRVch# 6 Dt:24/07/2017] , Billno-KLU005302017100023",1,1366,0,0,1366
9, , ,"[TRVch# 7 Dt:24/07/2017] , Billno-KLU005302017100024",1,570,0,0,570
10, , ,"[TRVch# 8 Dt:24/07/2017] , Billno-KLU005302017100025",1,1500,0,0,1500
11, ,15-3451-00-101-02-S00N-V-P-06-MEDICAL REIMBURSEMENT,Total,1,21018,0,0,21018
12, , ,"[TRVch# 5 Dt:15/07/2017] , Billno-KLU005302017100022",1,21018,0,0,21018
13, ,15-5475-00-800-01-S00N-V-P-37-MAJOR WORKS,Total,1,7452356,0,0,7452356
14, , ,"[TRVch# 3 Dt:25/07/2017] , Billno-KLU005302017100029",1,7452356,0,0,7452356
15, ,15-5475-00-800-02-S00N-V-P-37-MAJOR WORKS,Total,1,10060000,0,0,10060000
16, , ,"[TRVch# 2 Dt:25/07/2017] , Billno-KLU005302017100028",1,10060000,0,0,10060000
17, ,15-5475-00-800-04-S00N-V-P-37-MAJOR WORKS,Total,1,340000,0,0,340000
18, , ,"[TRVch# 1 Dt:10/07/2017] , Billno-KLU005302017100021",1,340000,0,0,340000
19, ,31-2251-00-796-02-S00N-V-P-99-HONORARIUM,Total,2,5400,0,0,5400
20, , ,"[TRVch# 1 Dt:10/07/2017] , Billno-KLU005302017100019",1,4400,0,0,4400
21, , ,"[TRVch# 2 Dt:18/07/2017] , Billno-KLU005302017100020",1,1000,0,0,1000
0,Grand Total, , ,12,25780362,124000,23245,25633117
1,KLU00-530-PLANNING OFFICER KULLU,Total, ,12,25780362,124000,23245,25633117
2, ,15-3451-00-101-02-S00N-V-P-01-SALARIES,Total,3,289826,124000,23245,142581
3, , ,"[TRVch# 1 Dt:01/08/2017] , Billno-KLU00530072017-001",1,156692,69000,14128,73564
4, , ,"[TRVch# 2 Dt:01/08/2017] , Billno-KLU00530072017-002",1,114230,55000,7291,51939
5, , ,"[TRVch# 3 Dt:01/08/2017] , Billno-KLU00530072017-003",1,18904,0,1826,17078
6, ,15-3451-00-101-02-S00N-V-P-05-OFFICE EXPENSES,Total,1,2855,0,0,2855
7, , ,"[TRVch# 5 Dt:24/08/2017] , Billno-KLU005302017100035",1,2855,0,0,2855
8, ,15-3451-00-101-02-S00N-V-P-06-MEDICAL REIMBURSEMENT,Total,1,2393,0,0,2393
9, , ,"[TRVch# 4 Dt:05/08/2017] , Billno-KLU005302017100030",1,2393,0,0,2393
10, ,15-4402-00-800-01-S00B-V-P-37-MAJOR WORKS,Total,1,300000,0,0,300000
11, , ,"[TRVch# 4 Dt:24/08/2017] , Billno-KLU005302017100037",1,300000,0,0,300000
12, ,15-4702-00-101-01-S00B-V-P-37-MAJOR WORKS,Total,1,100000,0,0,100000
13, , ,"[TRVch# 1 Dt:24/08/2017] , Billno-KLU005302017100038",1,100000,0,0,100000
14, ,15-5054-04-800-06-S00B-V-P-37-MAJOR WORKS,Total,1,6900000,0,0,6900000
15, , ,"[TRVch# 1 Dt:14/08/2017] , Billno-KLU005302017100031",1,6900000,0,0,6900000
16, ,15-5475-00-800-01-S00N-V-P-37-MAJOR WORKS,Total,2,9635288,0,0,9635288
17, , ,"[TRVch# 1 Dt:14/08/2017] , Billno-KLU005302017100032",1,4700000,0,0,4700000
18, , ,"[TRVch# 2 Dt:16/08/2017] , Billno-KLU005302017100033",1,4935288,0,0,4935288
19, ,15-5475-00-800-02-S00N-V-P-37-MAJOR WORKS,Total,1,8250000,0,0,8250000
20, , ,"[TRVch# 4 Dt:31/08/2017] , Billno-KLU005302017100039",1,8250000,0,0,8250000
21, ,15-5475-00-800-04-S00N-V-P-37-MAJOR WORKS,Total,1,300000,0,0,300000
22, , ,"[TRVch# 3 Dt:30/08/2017] , Billno-KLU005302017100034",1,300000,0,0,300000
0,Grand Total, , ,19,38655836,124000,23245,38508591
1,KLU00-530-PLANNING OFFICER KULLU,Total, ,19,38655836,124000,23245,38508591
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,100000,0,0,100000
3, , ,"[TRVch# 122 Dt:19/09/2017] , Billno-KLU005302017100052",1,100000,0,0,100000
4, ,15-3451-00-101-02-S00N-V-P-01-SALARIES,Total,3,295762,124000,23245,148517
5, , ,"[TRVch# 1 Dt:01/09/2017] , Billno-KLU00530082017-001",1,159377,69000,14128,76249
6, , ,"[TRVch# 2 Dt:01/09/2017] , Billno-KLU00530082017-002",1,117169,55000,7291,54878
7, , ,"[TRVch# 3 Dt:01/09/2017] , Billno-KLU00530082017-003",1,19216,0,1826,17390
8, ,15-3451-00-101-02-S00N-V-P-05-OFFICE EXPENSES,Total,4,11324,0,0,11324
9, , ,"[TRVch# 4 Dt:01/09/2017] , Billno-KLU005302017100041",1,1500,0,0,1500
10, , ,"[TRVch# 5 Dt:01/09/2017] , Billno-KLU005302017100040",1,7865,0,0,7865
11, , ,"[TRVch# 6 Dt:12/09/2017] , Billno-KLU005302017100046",1,1060,0,0,1060
12, , ,"[TRVch# 7 Dt:22/09/2017] , Billno-KLU005302017100053",1,899,0,0,899
13, ,15-4202-01-201-07-S00B-V-P-37-MAJOR WORKS,Total,1,1000000,0,0,1000000
14, , ,"[TRVch# 1 Dt:27/09/2017] , Billno-KLU005302017100060",1,1000000,0,0,1000000
15, ,15-4215-01-102-01-S00B-V-P-37-MAJOR WORKS,Total,2,2633000,0,0,2633000
16, , ,"[TRVch# 1 Dt:08/09/2017] , Billno-KLU005302017100044",1,1500000,0,0,1500000
17, , ,"[TRVch# 2 Dt:27/09/2017] , Billno-KLU005302017100057",1,1133000,0,0,1133000
18, ,15-4702-00-101-01-S00B-V-P-37-MAJOR WORKS,Total,1,182000,0,0,182000
19, , ,"[TRVch# 1 Dt:27/09/2017] , Billno-KLU005302017100059",1,182000,0,0,182000
20, ,15-5054-04-800-06-S00B-V-P-37-MAJOR WORKS,Total,3,10050000,0,0,10050000
21, , ,"[TRVch# 1 Dt:08/09/2017] , Billno-KLU005302017100045",1,2600000,0,0,2600000
22, , ,"[TRVch# 2 Dt:08/09/2017] , Billno-KLU005302017100043",1,4400000,0,0,4400000
23, , ,"[TRVch# 3 Dt:27/09/2017] , Billno-KLU005302017100058",1,3050000,0,0,3050000
24, ,15-5475-00-800-01-S00N-V-P-37-MAJOR WORKS,Total,1,8250000,0,0,8250000
25, , ,"[TRVch# 3 Dt:15/09/2017] , Billno-KLU005302017100048",1,8250000,0,0,8250000
26, ,15-5475-00-800-03-S00N-V-P-37-MAJOR WORKS,Total,3,16133750,0,0,16133750
27, , ,"[TRVch# 1 Dt:04/09/2017] , Billno-KLU005302017100042",1,10150000,0,0,10150000
28, , ,"[TRVch# 2 Dt:15/09/2017] , Billno-KLU005302017100047",1,3693000,0,0,3693000
29, , ,"[TRVch# 4 Dt:27/09/2017] , Billno-KLU005302017100056",1,2290750,0,0,2290750
0,Grand Total, , ,19,17860172,164179,23525,17672468
1,KLU00-530-PLANNING OFFICER KULLU,Total, ,19,17860172,164179,23525,17672468
2, ,15-3451-00-101-02-S00N-V-P-01-SALARIES,Total,6,339311,164179,23525,151607
3, , ,"[TRVch# 1 Dt:03/10/2017] , Billno-KLU00530092017-001",1,162013,73000,14128,74885
4, , ,"[TRVch# 2 Dt:03/10/2017] , Billno-KLU00530092017-002",1,119095,55000,7291,56804
5, , ,"[TRVch# 3 Dt:03/10/2017] , Billno-KLU00530092017-003",1,19528,0,1858,17670
6, , ,"[TRVch# 4 Dt:04/10/2017] , Billno-KLU005302017100049",1,20890,20890,0,0
7, , ,"[TRVch# 5 Dt:04/10/2017] , Billno-KLU005302017100051",1,2496,0,248,2248
8, , ,"[TRVch# 6 Dt:04/10/2017] , Billno-KLU005302017100050",1,15289,15289,0,0
9, ,15-3451-00-101-02-S00N-V-P-05-OFFICE EXPENSES,Total,3,5351,0,0,5351
