DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,4,551619
SMR07-003-C.D.P.O. PACHHAD,Total, , , ,4,551619
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,1,30
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,1,30
 , , ,20/07/2017,Total,1,30
 , , , ,"[I0070000001] HIMGRN:B17G114502, CDPO PACHHAD RECEIPT FROM RIGHT TO INFORMATION ACT -",1,30
 ,0235-SOCIAL SECURITY & WELFARE,Total, , ,1,80
 , ,0235-60-105-02-INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT. EMPLOYEES.,Total, ,1,80
 , , ,21/12/2017,Total,1,80
 , , , ,"[N0235000002] HIMGRN:B17L111746, CDPO PACHHAD INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT EMP -Group Personal Accident Insurance Scheme prem",1,80
 ,0250-OTHER SOCIAL SERVICES,Total, , ,2,551509
 , ,0250-00-800-01-RECEIPTS ON A/C OF UNSPENT BALANCES,Total, ,2,551509
 , , ,30/12/2017,Total,2,551509
 , , , ,"[N0250000001] HIMGRN:B17L124434, CDPO PACHHAD RECEIPTS ON A/C OF UNSPENT BALANCES -Interest earned by SBI Sarahan in the CDPO Pachhad account numb",1,425413
 , , , ,"[N0250000002] HIMGRN:B17L124364, CDPO PACHHAD RECEIPTS ON A/C OF UNSPENT BALANCES -Interest earned by HPSCB Sarahan in the CDPO Pachhad account nu",1,126096
