,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,3,316410,0,0,316410
1,SOL07-204-PRINCIPAL GSSS KOTI,Total, ,3,316410,0,0,316410
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,300000,0,0,300000
3, , ,"[TRVch# 516 Dt:29/04/2017] , Billno-SOL072042017100002",1,200000,0,0,200000
4, , ,"[TRVch# 517 Dt:29/04/2017] , Billno-SOL072042017100001",1,100000,0,0,100000
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,16410,0,0,16410
6, , ,"[TRVch# 821 Dt:29/04/2017] , Billno-SOL072042017100003",1,16410,0,0,16410
0,Grand Total, , ,8,1024175,357172,51716,615287
1,SOL07-204-PRINCIPAL GSSS KOTI,Total, ,8,1024175,357172,51716,615287
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,362730,78516,19274,264940
3, , ,"[TRVch# 1116 Dt:09/05/2017] , Billno-SOL07204042017-001",1,231733,60500,6538,164695
4, , ,"[TRVch# 1117 Dt:09/05/2017] , Billno-SOL07204042017-002",1,101525,0,11586,89939
5, , ,"[TRVch# 1958 Dt:31/05/2017] , Billno-SOL072042017100004",1,18016,18016,0,0
6, , ,"[TRVch# 1959 Dt:31/05/2017] , Billno-SOL072042017100005",1,11456,0,1150,10306
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,661445,278656,32442,350347
8, , ,"[TRVch# 1118 Dt:09/05/2017] , Billno-SOL07204042017-003",1,554703,225433,27439,301831
9, , ,"[TRVch# 1957 Dt:31/05/2017] , Billno-SOL072042017100006",1,53223,53223,0,0
10, , ,"[TRVch# 1977 Dt:31/05/2017] , Billno-SOL072042017100008",1,51557,0,5003,46554
11, , ,"[TRVch# 1978 Dt:31/05/2017] , Billno-SOL072042017100009",1,1962,0,0,1962
0,Grand Total, , ,18,1157898,290933,53789,813176
1,SOL07-204-PRINCIPAL GSSS KOTI,Total, ,18,1157898,290933,53789,813176
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,125000,0,0,125000
3, , ,"[TRVch# 389 Dt:30/06/2017] , Billno-SOL072042017100020",1,125000,0,0,125000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,296338,60500,12091,223747
5, , ,"[TRVch# 1051 Dt:08/06/2017] , Billno-SOL07204052017-001",1,233284,60500,6538,166246
6, , ,"[TRVch# 1052 Dt:08/06/2017] , Billno-SOL07204052017-002",1,49818,0,5553,44265
7, , ,"[TRVch# 1628 Dt:30/06/2017] , Billno-SOL072042017100021",1,13236,0,0,13236
8, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,28620,0,0,28620
9, , ,"[TRVch# 1629 Dt:30/06/2017] , Billno-SOL072042017100022",1,28620,0,0,28620
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,694613,230433,41698,422482
11, , ,"[TRVch# 1053 Dt:08/06/2017] , Billno-SOL07204052017-003",1,556588,230433,27954,298201
12, , ,"[TRVch# 1054 Dt:08/06/2017] , Billno-SOL07204052017-004",1,53035,0,5152,47883
13, , ,"[TRVch# 1086 Dt:08/06/2017] , Billno-SOL072042017100011",1,14152,0,1457,12695
14, , ,"[TRVch# 1087 Dt:08/06/2017] , Billno-SOL072042017100010",1,69349,0,7135,62214
15, , ,"[TRVch# 1630 Dt:30/06/2017] , Billno-SOL072042017100023",1,1489,0,0,1489
16, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,5,7155,0,0,7155
17, , ,"[TRVch# 1606 Dt:30/06/2017] , Billno-SOL072042017100014",1,542,0,0,542
