,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,10,4341789,767200,128192,3446397
1,SMR02-201-GSSS (GIRLS) PAONTA,Total, ,10,4341789,767200,128192,3446397
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,4,1010000,0,0,1010000
3, , ,"[TRVch# 154 Dt:20/04/2017] , Billno-SMR022012017100001",1,400000,0,0,400000
4, , ,"[TRVch# 155 Dt:20/04/2017] , Billno-SMR022012017100002",1,300000,0,0,300000
5, , ,"[TRVch# 156 Dt:20/04/2017] , Billno-SMR022012017100003",1,80000,0,0,80000
6, , ,"[TRVch# 516 Dt:29/04/2017] , Billno-SMR022012017100009",1,230000,0,0,230000
7, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,1107681,271000,35720,800961
8, , ,"[TRVch# 215 Dt:07/04/2017] , Billno-SMR02201032017-001",1,816934,271000,9408,536526
9, , ,"[TRVch# 216 Dt:07/04/2017] , Billno-SMR02201032017-002",1,290747,0,26312,264435
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,1877287,496200,92472,1288615
11, , ,"[TRVch# 217 Dt:07/04/2017] , Billno-SMR02201032017-003",1,80422,50000,120,30302
12, , ,"[TRVch# 218 Dt:07/04/2017] , Billno-SMR02201032017-004",1,1201367,446200,19332,735835
13, , ,"[TRVch# 219 Dt:07/04/2017] , Billno-SMR02201032017-005",1,595498,0,73020,522478
14, ,19-2235-60-800-33-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,346821,0,0,346821
15, , ,"[TRVch# 71 Dt:29/04/2017] , Billno-SMR022012017100010",1,346821,0,0,346821
0,Grand Total, , ,17,3480485,817200,213666,2449619
1,SMR02-201-GSSS (GIRLS) PAONTA,Total, ,17,3480485,817200,213666,2449619
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,3,425000,0,0,425000
3, , ,"[TRVch# 120 Dt:09/05/2017] , Billno-SMR022012017100012",1,125000,0,0,125000
4, , ,"[TRVch# 420 Dt:22/05/2017] , Billno-SMR022012017100017",1,50000,0,0,50000
5, , ,"[TRVch# 421 Dt:22/05/2017] , Billno-SMR022012017100018",1,250000,0,0,250000
6, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,5,1167044,271000,73920,822124
7, , ,"[TRVch# 1425 Dt:22/05/2017] , Billno-SMR022012017100016",1,350,0,0,350
8, , ,"[TRVch# 1430 Dt:22/05/2017] , Billno-SMR022012017100006",1,28717,0,2873,25844
9, , ,"[TRVch# 1792 Dt:31/05/2017] , Billno-SMR022012017100015",1,11690,0,0,11690
10, , ,"[TRVch# 350 Dt:09/05/2017] , Billno-SMR02201042017-002",1,297131,0,30790,266341
11, , ,"[TRVch# 351 Dt:09/05/2017] , Billno-SMR02201042017-001",1,829156,271000,40257,517899
12, ,08-2202-01-101-11-C00N-V-P-99-HONORARIUM,Total,2,20250,0,0,20250
13, , ,"[TRVch# 1378 Dt:22/05/2017] , Billno-SMR022012017100013",1,9000,0,0,9000
14, , ,"[TRVch# 1379 Dt:22/05/2017] , Billno-SMR022012017100014",1,11250,0,0,11250
15, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,4,18000,0,0,18000
16, , ,"[TRVch# 1793 Dt:31/05/2017] , Billno-SMR022012017100019",1,4500,0,0,4500
17, , ,"[TRVch# 1794 Dt:31/05/2017] , Billno-SMR022012017100020",1,4500,0,0,4500
18, , ,"[TRVch# 1795 Dt:31/05/2017] , Billno-SMR022012017100021",1,4500,0,0,4500
19, , ,"[TRVch# 1796 Dt:31/05/2017] , Billno-SMR022012017100022",1,4500,0,0,4500
20, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,1850191,546200,139746,1164245
21, , ,"[TRVch# 347 Dt:09/05/2017] , Billno-SMR02201042017-003",1,81452,50000,4120,27332
22, , ,"[TRVch# 348 Dt:09/05/2017] , Billno-SMR02201042017-005",1,562753,0,76177,486576
23, , ,"[TRVch# 349 Dt:09/05/2017] , Billno-SMR02201042017-004",1,1205986,496200,59449,650337
0,Grand Total, , ,35,3707473,992903,214598,2499972
1,SMR02-201-GSSS (GIRLS) PAONTA,Total, ,35,3707473,992903,214598,2499972
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,50000,0,0,50000
3, , ,"[TRVch# 205 Dt:20/06/2017] , Billno-SMR022012017100040",1,50000,0,0,50000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,1222607,358694,71554,792359
