,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,8,2354322,369000,70642,1914680
1,SML09-214-PR GOVT COLLEGE S.NAGAR SAWRA,Total, ,8,2354322,369000,70642,1914680
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,4,310000,0,0,310000
3, , ,"[TRVch# 941 Dt:29/04/2017] , Billno-SML092142017100003",1,100000,0,0,100000
4, , ,"[TRVch# 942 Dt:29/04/2017] , Billno-SML092142017100004",1,100000,0,0,100000
5, , ,"[TRVch# 943 Dt:29/04/2017] , Billno-SML092142017100005",1,40000,0,0,40000
6, , ,"[TRVch# 944 Dt:29/04/2017] , Billno-SML092142017100006",1,70000,0,0,70000
7, ,08-2202-03-103-01-S00N-V-N-01-SALARIES,Total,3,1637682,369000,70642,1198040
8, , ,"[TRVch# 1097 Dt:29/04/2017] , Billno-SML09214032017-001",1,1099631,215000,35481,849150
9, , ,"[TRVch# 1098 Dt:29/04/2017] , Billno-SML09214032017-002",1,415864,154000,22371,239493
10, , ,"[TRVch# 1099 Dt:29/04/2017] , Billno-SML09214032017-003",1,122187,0,12790,109397
11, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,406640,0,0,406640
12, , ,"[TRVch# 268 Dt:29/04/2017] , Billno-SML092142017100001",1,406640,0,0,406640
0,Grand Total, , ,23,4471452,354000,199548,3917904
1,SML09-214-PR GOVT COLLEGE S.NAGAR SAWRA,Total, ,23,4471452,354000,199548,3917904
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,2100000,0,0,2100000
3, , ,"[TRVch# 682 Dt:31/05/2017] , Billno-SML092142017100025",1,2000000,0,0,2000000
4, , ,"[TRVch# 683 Dt:31/05/2017] , Billno-SML092142017100026",1,100000,0,0,100000
5, ,08-2202-03-103-01-S00N-V-N-01-SALARIES,Total,5,1628618,354000,199548,1075070
6, , ,"[TRVch# 1626 Dt:31/05/2017] , Billno-SML09214042017-001",1,1092123,217000,153142,721981
7, , ,"[TRVch# 1627 Dt:31/05/2017] , Billno-SML09214042017-002",1,28044,0,0,28044
8, , ,"[TRVch# 1628 Dt:31/05/2017] , Billno-SML09214042017-003",1,380177,137000,30611,212566
9, , ,"[TRVch# 1629 Dt:31/05/2017] , Billno-SML09214042017-004",1,123711,0,15780,107931
10, , ,"[TRVch# 1758 Dt:31/05/2017] , Billno-SML092142017100024",1,4563,0,15,4548
11, ,08-2202-03-103-01-S00N-V-N-02-WAGES,Total,1,6300,0,0,6300
12, , ,"[TRVch# 1757 Dt:31/05/2017] , Billno-SML092142017100022",1,6300,0,0,6300
13, ,08-2202-03-103-01-S00N-V-N-03-TRAVEL EXPENSES,Total,4,8268,0,0,8268
14, , ,"[TRVch# 1759 Dt:31/05/2017] , Billno-SML092142017100017",1,752,0,0,752
15, , ,"[TRVch# 1765 Dt:31/05/2017] , Billno-SML092142017100014",1,792,0,0,792
16, , ,"[TRVch# 1767 Dt:31/05/2017] , Billno-SML092142017100016",1,1600,0,0,1600
17, , ,"[TRVch# 1768 Dt:31/05/2017] , Billno-SML092142017100018",1,5124,0,0,5124
18, ,08-2202-03-103-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,7,32689,0,0,32689
19, , ,"[TRVch# 1744 Dt:31/05/2017] , Billno-SML092142017100007",1,4348,0,0,4348
20, , ,"[TRVch# 1760 Dt:31/05/2017] , Billno-SML092142017100008",1,1841,0,0,1841
21, , ,"[TRVch# 1761 Dt:31/05/2017] , Billno-SML092142017100009",1,2714,0,0,2714
22, , ,"[TRVch# 1762 Dt:31/05/2017] , Billno-SML092142017100010",1,931,0,0,931
23, , ,"[TRVch# 1763 Dt:31/05/2017] , Billno-SML092142017100011",1,5752,0,0,5752
24, , ,"[TRVch# 1764 Dt:31/05/2017] , Billno-SML092142017100012",1,4123,0,0,4123
25, , ,"[TRVch# 1766 Dt:31/05/2017] , Billno-SML092142017100013",1,12980,0,0,12980
