DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,5,44526,0,0,44526
SOL02-022-ASSISTANT TOWN PLANNER SUB DIV. TOWN PLANNING OFFICE,Total, ,5,44526,0,0,44526
 ,28-2217-80-001-02-S00N-V-N-02-WAGES,Total,1,13950,0,0,13950
 , ,"[TRVch# 18 Dt:23/08/2018] , Billno-SOL020222018100001",1,13950,0,0,13950
 ,28-2217-80-001-02-S00N-V-N-05-OFFICE EXPENSES,Total,3,11136,0,0,11136
 , ,"[TRVch# 28 Dt:31/08/2018] , Billno-SOL020222018100002",1,2009,0,0,2009
 , ,"[TRVch# 29 Dt:31/08/2018] , Billno-SOL020222018100003",1,5380,0,0,5380
 , ,"[TRVch# 31 Dt:31/08/2018] , Billno-SOL020222018100005",1,3747,0,0,3747
 ,"28-2217-80-001-02-S00N-V-N-07-RENT, RATES AND TAXES",Total,1,19440,0,0,19440
 , ,"[TRVch# 30 Dt:31/08/2018] , Billno-SOL020222018100004",1,19440,0,0,19440
