DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,4,29477
UNA00-210-GSSS CHARATGARH,Total, , , ,4,29477
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,4,29477
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,4,29477
 , , ,29/05/2017,Total,1,8396
 , , , ,"[G0202000120] HIMGRN:B17E145754, PRINCIPAL GSSS CHARATGARH TUITION AND OTHER FEES -Tution and other fee - 9th to 10+2",1,8396
 , , ,30/08/2017,Total,1,8860
 , , , ,"[J0202000054] HIMGRN:B17H137828, PRINCIPAL GSSSCHARATGARH TUITION AND OTHER FEES -tution fee and SLC fee 10+1 and 10+2",1,8860
 , , ,08/03/2018,Total,1,4410
 , , , ,"[E0202000008] HIMGRN:B18C109413, PRINCIPAL GSSSCHARATGARH TUITION AND OTHER FEES -tution fee etc. 10+1 and 10+2 for 4th qtr 17-18",1,4410
 , , ,28/05/2018,Total,1,7811
 , , , ,"[G0202000121] HIMGRN:B18E145048, PRINCIPAL GSSSCHARATGARH TUITION AND OTHER FEES -tution fee etc 10+1,10+2 1Qtr and SLC Etc 6th to 10+2",1,7811
