,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,8,3177195,469240,251842,2456113
1,SML15-201-PRINCIPAL GHS NERWA,Total, ,8,3177195,469240,251842,2456113
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,500000,0,0,500000
3, , ,"[TRVch# 868 Dt:29/04/2017] , Billno-SML152012017100001",1,300000,0,0,300000
4, , ,"[TRVch# 895 Dt:29/04/2017] , Billno-SML152012017100002",1,200000,0,0,200000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,1330989,215420,110047,1005522
6, , ,"[TRVch# 920 Dt:29/04/2017] , Billno-SML15201032017-001",1,70140,33000,60,37080
7, , ,"[TRVch# 921 Dt:29/04/2017] , Billno-SML15201032017-002",1,447656,177420,14861,255375
8, , ,"[TRVch# 922 Dt:29/04/2017] , Billno-SML15201032017-003",1,813193,5000,95126,713067
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,1346206,253820,141795,950591
10, , ,"[TRVch# 923 Dt:29/04/2017] , Billno-SML15201032017-004",1,67851,25000,60,42791
11, , ,"[TRVch# 924 Dt:29/04/2017] , Billno-SML15201032017-005",1,623903,224000,23449,376454
12, , ,"[TRVch# 925 Dt:29/04/2017] , Billno-SML15201032017-006",1,654452,4820,118286,531346
0,Grand Total, , ,14,3073288,606868,317544,2148876
1,SML15-201-PRINCIPAL GHS NERWA,Total, ,14,3073288,606868,317544,2148876
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,1397136,220420,136483,1040233
3, , ,"[TRVch# 2497 Dt:31/05/2017] , Billno-SML15201042017-001",1,71033,33000,4060,33973
4, , ,"[TRVch# 2498 Dt:31/05/2017] , Billno-SML15201042017-002",1,458323,182420,26861,249042
5, , ,"[TRVch# 2499 Dt:31/05/2017] , Billno-SML15201042017-003",1,867780,5000,105562,757218
6, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,1,5400,0,0,5400
7, , ,"[TRVch# 2617 Dt:31/05/2017] , Billno-SML152012017100018",1,5400,0,0,5400
8, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,73774,0,0,73774
9, , ,"[TRVch# 2666 Dt:31/05/2017] , Billno-SML152012017100019",1,73774,0,0,73774
