,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,5,749440,251000,26876,471564
1,MDI06-204-PR SSS KOTHUWAN,Total, ,5,749440,251000,26876,471564
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,241680,50000,8324,183356
3, , ,"[TRVch# 669 Dt:07/04/2017] , Billno-MDI06204032017-001",1,154844,50000,45,104799
4, , ,"[TRVch# 670 Dt:07/04/2017] , Billno-MDI06204032017-002",1,86836,0,8279,78557
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,507760,201000,18552,288208
6, , ,"[TRVch# 671 Dt:07/04/2017] , Billno-MDI06204032017-003",1,75249,40000,60,35189
7, , ,"[TRVch# 672 Dt:07/04/2017] , Billno-MDI06204032017-004",1,321574,161000,270,160304
8, , ,"[TRVch# 673 Dt:07/04/2017] , Billno-MDI06204032017-005",1,110937,0,18222,92715
0,Grand Total, , ,13,985784,296346,49443,639995
1,MDI06-204-PR SSS KOTHUWAN,Total, ,13,985784,296346,49443,639995
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,120000,0,0,120000
3, , ,"[TRVch# 173 Dt:08/05/2017] , Billno-MDI062042017100001",1,120000,0,0,120000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,268075,60117,12006,195952
5, , ,"[TRVch# 1102 Dt:08/05/2017] , Billno-MDI06204042017-001",1,159273,50000,2545,106728
6, , ,"[TRVch# 1103 Dt:08/05/2017] , Billno-MDI06204042017-002",1,88957,0,8484,80473
7, , ,"[TRVch# 4805 Dt:31/05/2017] , Billno-MDI062042017100002",1,10117,10117,0,0
8, , ,"[TRVch# 4806 Dt:31/05/2017] , Billno-MDI062042017100003",1,9728,0,977,8751
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,7,597367,236229,37437,323701
10, , ,"[TRVch# 1104 Dt:08/05/2017] , Billno-MDI06204042017-003",1,76212,40000,5060,31152
11, , ,"[TRVch# 1105 Dt:08/05/2017] , Billno-MDI06204042017-004",1,326495,153000,7170,166325
12, , ,"[TRVch# 1106 Dt:08/05/2017] , Billno-MDI06204042017-005",1,130601,0,23764,106837
13, , ,"[TRVch# 4807 Dt:31/05/2017] , Billno-MDI062042017100004",1,8551,8551,0,0
14, , ,"[TRVch# 4808 Dt:31/05/2017] , Billno-MDI062042017100005",1,34678,34678,0,0
15, , ,"[TRVch# 4809 Dt:31/05/2017] , Billno-MDI062042017100006",1,14304,0,1443,12861
16, , ,"[TRVch# 4810 Dt:31/05/2017] , Billno-MDI062042017100007",1,6526,0,0,6526
17, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,342,0,0,342
18, , ,"[TRVch# 4824 Dt:31/05/2017] , Billno-MDI062042017100009",1,342,0,0,342
0,Grand Total, , ,15,1251981,248000,52026,951955
1,MDI06-204-PR SSS KOTHUWAN,Total, ,15,1251981,248000,52026,951955
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,350000,0,0,350000
3, , ,"[TRVch# 554 Dt:30/06/2017] , Billno-MDI062042017100030",1,350000,0,0,350000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,248230,50000,11029,187201
5, , ,"[TRVch# 1176 Dt:07/06/2017] , Billno-MDI06204052017-001",1,159273,50000,2545,106728
6, , ,"[TRVch# 1177 Dt:07/06/2017] , Billno-MDI06204052017-002",1,88957,0,8484,80473
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,584865,198000,40997,345868
