DDO Code,DDO Name
001,001-BLOCK MEDICAL OFFICER INDORA
003,003-B.D.O. INDORA
004,004-SUB POST OFFICE INDORA
005,005-C.D.P.O. INDORA
006,006-CIVIL JUDGE (JR DIVISION) INDORA
007,007-ASSTT RTO DAMTAL (TOKI)
008,008-A.D.A INDORA
009,009-AE PWD SUB DIV INDORA
010,010-AE IPH SUB DIV GANGATH
011,011-AE IPH SUB DIV INDORA
012,012-AE IPH S.N.PROJ.S.D. GHANDRAN
013,013-AE IPH S.N.P.Sub Division Indora
014,014-AE IPH S.N.P.S.D.No-2 Thakurdwara
015,015-E.E. IPH SUB.DIV.BUDUKHAR 
016,016-SUB DIVISIONAL OFFICER (C) INDORA
200,200-PR SSS INDORA
201,201-PRINCIPAL GGSSS INDORA
202,202-GSSS MOLAHRI
203,203-GSSS BAHADPUR
204,204-PR GSSS MOHTLI
205,205-BEEO INDORA
206,206-GSSS THAKURDWARA
207,207-PR GSSS DAHKULAHRA
208,208-GSSS BARI-KANDRORI
209,209-GSSS BHOGRWAN
210,210-PR GOVT COLLEGE INDORA
211,211-GSSS BANSATPUR
212,212-GSSS MAND MIAN INDORA
213,213-GSSS MANGWAL
214,214-GHS SAHORA
215,215-PRINCIPAL GSSS PARAL
216,216-GSSS SUG BHATOLI
217,217-PRINCIPAL GOVT. DEGREE COLLEGE SUGH- BHATOLI
500,500-DISTRICT TREASURY OFFICER DHARAMSALA
501,501-DEPUTY COMMISSIONER DHARAMSALA
505,505-CHIEF MEDICAL OFFICER
509,509-DEPUTY COMMISSIONER STATE TAXES AND EXCISE
510,510-SUPERINTENDENT OF POLICE
515,515-ASSTT.REGISTRAR COOP. SOC. DHARAMSALA
519,519-DISTRICT WELFARE OFFICER KANGRA
525,525-DEPUTY DIRECTOR AGRICULTURE
527,527-GENERAL MANAGER D I C
534,534-MINNING OFFICER KANGRA
537,537-TEHSILDAR INDORA
538,538-LABOUR OFFICER DHARAMSHALA
599,599-ASSTT EXCISE & TAXATION COMMR REVENUE NURPUR
639,"639-E.E. PWD DIVISION, NURPUR"
640,"640-E.E. PWD DIVISION, FATEHPUR"
730,730-IPH DIVISION INDORA
768,768-EXECUTIVE ENGINEER INDORA
806,806-FOREST DIVISION NURPUR
950,950-CHIEF ELECTRICAL INSPECTOR
952,952-CONTROLLER PRINTING AND STATIONARY
959,959-NUR INSPECTOR AND CERTIFICATION OFFICER
960,960-SR PLANT PROT. OFFICER SHIMLA
970,970-DIRECTOR COMPOSITE TESTING LAB KANDAGHAT
