,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,3,532639,61000,11208,460431
1,KZA00-204-PR SSS KIBBER,Total, ,3,532639,61000,11208,460431
2, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,2,251797,39000,8612,204185
3, , ,"[TRVch# 21 Dt:03/04/2017] , Billno-KZA00204032017-001",1,70945,39000,5223,26722
4, , ,"[TRVch# 22 Dt:03/04/2017] , Billno-KZA00204032017-002",1,180852,0,3389,177463
5, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,1,280842,22000,2596,256246
6, , ,"[TRVch# 23 Dt:03/04/2017] , Billno-KZA00204032017-003",1,280842,22000,2596,256246
0,Grand Total, , ,13,2188923,130697,17191,2041035
1,KZA00-204-PR SSS KIBBER,Total, ,13,2188923,130697,17191,2041035
2, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,6,800454,6223,7874,786357
3, , ,"[TRVch# 21 Dt:01/05/2017] , Billno-KZA00204042017-001",1,220972,0,3462,217510
4, , ,"[TRVch# 62 Dt:09/05/2017] , Billno-KZA002042017000003",1,448000,0,0,448000
5, , ,"[TRVch# 66 Dt:11/05/2017] , Billno-KZA002042017100001",1,5789,0,582,5207
6, , ,"[TRVch# 67 Dt:11/05/2017] , Billno-KZA002042017100002",1,6223,6223,0,0
7, , ,"[TRVch# 86 Dt:30/05/2017] , Billno-KZA002042017100010",1,76928,0,0,76928
8, , ,"[TRVch# 87 Dt:30/05/2017] , Billno-KZA002042017100011",1,42542,0,3830,38712
9, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,7,1388469,124474,9317,1254678
10, , ,"[TRVch# 22 Dt:01/05/2017] , Billno-KZA00204042017-002",1,71684,33000,5281,33403
11, , ,"[TRVch# 23 Dt:01/05/2017] , Billno-KZA00204042017-003",1,308033,22000,3637,282396
12, , ,"[TRVch# 60 Dt:09/05/2017] , Billno-KZA002042017000001",1,616000,0,0,616000
13, , ,"[TRVch# 61 Dt:09/05/2017] , Billno-KZA002042017000002",1,200000,0,0,200000
14, , ,"[TRVch# 68 Dt:11/05/2017] , Billno-KZA002042017100003",1,11841,9474,234,2133
15, , ,"[TRVch# 69 Dt:11/05/2017] , Billno-KZA002042017100005",1,39021,0,45,38976
16, , ,"[TRVch# 70 Dt:11/05/2017] , Billno-KZA002042017100006",1,141890,60000,120,81770
0,Grand Total, , ,3,511428,95000,17355,399073
1,KZA00-204-PR SSS KIBBER,Total, ,3,511428,95000,17355,399073
2, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,1,186243,0,5377,180866
3, , ,"[TRVch# 21 Dt:01/06/2017] , Billno-KZA00204052017-001",1,186243,0,5377,180866
4, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,2,325185,95000,11978,218207
5, , ,"[TRVch# 22 Dt:01/06/2017] , Billno-KZA00204052017-002",1,46684,33000,5281,8403
6, , ,"[TRVch# 23 Dt:01/06/2017] , Billno-KZA00204052017-003",1,278501,62000,6697,209804
0,Grand Total, , ,7,642067,95000,17355,529712
1,KZA00-204-PR SSS KIBBER,Total, ,7,642067,95000,17355,529712
2, ,31-2202-01-796-17-S00N-V-P-41-GIA GENERAL (Salary),Total,1,114900,0,0,114900
3, , ,"[TRVch# 104 Dt:17/07/2017] , Billno-KZA002042017100012",1,114900,0,0,114900
4, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,1,186243,0,5377,180866
5, , ,"[TRVch# 21 Dt:01/07/2017] , Billno-KZA00204062017-001",1,186243,0,5377,180866
6, ,31-2202-02-796-02-S00N-V-N-05-OFFICE EXPENSES,Total,1,3935,0,0,3935
7, , ,"[TRVch# 105 Dt:17/07/2017] , Billno-KZA002042017100013",1,3935,0,0,3935
8, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,2,327106,95000,11978,220128
9, , ,"[TRVch# 22 Dt:01/07/2017] , Billno-KZA00204062017-002",1,46684,33000,5281,8403
10, , ,"[TRVch# 23 Dt:01/07/2017] , Billno-KZA00204062017-003",1,280422,62000,6697,211725
11, ,31-2202-02-796-03-S00N-V-P-03-TRAVEL EXPENSES,Total,2,9883,0,0,9883
12, , ,"[TRVch# 106 Dt:17/07/2017] , Billno-KZA002042017100016",1,6405,0,0,6405
13, , ,"[TRVch# 107 Dt:17/07/2017] , Billno-KZA002042017100015",1,3478,0,0,3478
0,Grand Total, , ,3,513937,95000,17412,401525
1,KZA00-204-PR SSS KIBBER,Total, ,3,513937,95000,17412,401525
2, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,1,186831,0,5434,181397
3, , ,"[TRVch# 23 Dt:01/08/2017] , Billno-KZA00204072017-001",1,186831,0,5434,181397
4, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,2,327106,95000,11978,220128
5, , ,"[TRVch# 24 Dt:01/08/2017] , Billno-KZA00204072017-002",1,46684,33000,5281,8403
6, , ,"[TRVch# 25 Dt:01/08/2017] , Billno-KZA00204072017-003",1,280422,62000,6697,211725
0,Grand Total, , ,3,513937,95000,17412,401525
1,KZA00-204-PR SSS KIBBER,Total, ,3,513937,95000,17412,401525
2, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,1,186831,0,5434,181397
3, , ,"[TRVch# 21 Dt:01/09/2017] , Billno-KZA00204082017-001",1,186831,0,5434,181397
4, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,2,327106,95000,11978,220128
5, , ,"[TRVch# 22 Dt:01/09/2017] , Billno-KZA00204082017-002",1,46684,33000,5281,8403
6, , ,"[TRVch# 23 Dt:01/09/2017] , Billno-KZA00204082017-003",1,280422,62000,6697,211725
0,Grand Total, , ,7,635830,124898,18540,492392
1,KZA00-204-PR SSS KIBBER,Total, ,7,635830,124898,18540,492392
2, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,2,200470,0,6247,194223
3, , ,"[TRVch# 21 Dt:03/10/2017] , Billno-KZA00204092017-001",1,189570,0,5525,184045
4, , ,"[TRVch# 87 Dt:17/10/2017] , Billno-KZA002042017100020",1,10900,0,722,10178
5, ,31-2202-02-796-02-S00N-V-P-05-OFFICE EXPENSES,Total,1,65227,0,0,65227
6, , ,"[TRVch# 86 Dt:17/10/2017] , Billno-KZA002042017100019",1,65227,0,0,65227
7, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,4,370133,124898,12293,232942
8, , ,"[TRVch# 22 Dt:03/10/2017] , Billno-KZA00204092017-002",1,49056,33000,5281,10775
9, , ,"[TRVch# 23 Dt:03/10/2017] , Billno-KZA00204092017-003",1,286539,62000,6732,217807
10, , ,"[TRVch# 88 Dt:17/10/2017] , Billno-KZA002042017100021",1,25050,20410,280,4360
11, , ,"[TRVch# 89 Dt:17/10/2017] , Billno-KZA002042017100022",1,9488,9488,0,0
0,Grand Total, , ,5,691784,120000,19568,552216
1,KZA00-204-PR SSS KIBBER,Total, ,5,691784,120000,19568,552216
2, ,31-2202-01-796-17-S00N-V-P-41-GIA GENERAL (Salary),Total,1,107412,0,0,107412
3, , ,"[TRVch# 103 Dt:16/11/2017] , Billno-KZA002042017100023",1,107412,0,0,107412
4, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,1,222882,25000,7555,190327
5, , ,"[TRVch# 21 Dt:01/11/2017] , Billno-KZA00204102017-001",1,222882,25000,7555,190327
6, ,31-2202-02-796-02-S00N-V-N-02-WAGES,Total,1,25895,0,0,25895
7, , ,"[TRVch# 102 Dt:16/11/2017] , Billno-KZA002042017100024",1,25895,0,0,25895
8, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,2,335595,95000,12013,228582
9, , ,"[TRVch# 22 Dt:01/11/2017] , Billno-KZA00204102017-002",1,49056,33000,5281,10775
10, , ,"[TRVch# 23 Dt:01/11/2017] , Billno-KZA00204102017-003",1,286539,62000,6732,217807
0,Grand Total, , ,3,575474,120000,22329,433145
1,KZA00-204-PR SSS KIBBER,Total, ,3,575474,120000,22329,433145
2, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,1,227548,25000,8956,193592
3, , ,"[TRVch# 21 Dt:01/12/2017] , Billno-KZA00204112017-001",1,227548,25000,8956,193592
4, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,2,347926,95000,13373,239553
