DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
KNG03-210-PR GOVT COLLEGE INDORA,Total, ,143,30063355,3674290,2825792,23563273
KNG03-210-PR GOVT COLLEGE INDORA,00-8009-01-101-02-S00N-V-N-47-ADVANCES,"[TRVch# 213 Dt:21/04/2017] , Billno-KNG032102017100001",1,1000000,0,0,1000000
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-01-SALARIES,"[TRVch# 794 Dt:10/04/2017] , Billno-KNG03210032017-001",1,1014331,115000,47887,851444
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-01-SALARIES,"[TRVch# 795 Dt:10/04/2017] , Billno-KNG03210032017-002",1,29362,0,0,29362
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-01-SALARIES,"[TRVch# 796 Dt:10/04/2017] , Billno-KNG03210032017-003",1,214115,96500,3706,113909
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-01-SALARIES,"[TRVch# 797 Dt:10/04/2017] , Billno-KNG03210032017-004",1,41488,0,7044,34444
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-01-SALARIES,"[TRVch# 1159 Dt:09/05/2017] , Billno-KNG03210042017-001",1,1035505,115000,141182,779323
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-01-SALARIES,"[TRVch# 1160 Dt:09/05/2017] , Billno-KNG03210042017-002",1,68730,0,1796,66934
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-01-SALARIES,"[TRVch# 1161 Dt:09/05/2017] , Billno-KNG03210042017-003",1,218149,96500,9909,111740
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-01-SALARIES,"[TRVch# 1162 Dt:09/05/2017] , Billno-KNG03210042017-004",1,52945,0,7110,45835
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-01-SALARIES,"[TRVch# 3100 Dt:20/05/2017] , Billno-KNG032102017100003",1,4537,0,455,4082
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-01-SALARIES,"[TRVch# 3101 Dt:20/05/2017] , Billno-KNG032102017100002",1,93547,53739,3994,35814
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-01-SALARIES,"[TRVch# 3102 Dt:20/05/2017] , Billno-KNG032102017100004",1,24615,22577,205,1833
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-01-SALARIES,"[TRVch# 566 Dt:08/06/2017] , Billno-KNG03210052017-001",1,1013341,115000,149283,749058
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-01-SALARIES,"[TRVch# 567 Dt:08/06/2017] , Billno-KNG03210052017-002",1,78300,0,1796,76504
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-01-SALARIES,"[TRVch# 568 Dt:08/06/2017] , Billno-KNG03210052017-003",1,218149,96500,14029,107620
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-01-SALARIES,"[TRVch# 569 Dt:08/06/2017] , Billno-KNG03210052017-004",1,57613,0,7110,50503
KNG03-210-PR GOVT COLLEGE INDORA,00-8009-01-101-01-S00N-V-N-47-ADVANCES,"[TRVch# 1342 Dt:31/07/2017] , Billno-KNG032102017100006",1,50000,0,0,50000
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-01-SALARIES,"[TRVch# 3574 Dt:31/07/2017] , Billno-KNG032102017100005",1,53388,0,5738,47650
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-01-SALARIES,"[TRVch# 938 Dt:10/07/2017] , Billno-KNG03210062017-001",1,907961,100000,140209,667752
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-01-SALARIES,"[TRVch# 939 Dt:10/07/2017] , Billno-KNG03210062017-002",1,184726,0,18975,165751
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-01-SALARIES,"[TRVch# 940 Dt:10/07/2017] , Billno-KNG03210062017-003",1,149034,57000,7789,84245
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-01-SALARIES,"[TRVch# 941 Dt:10/07/2017] , Billno-KNG03210062017-004",1,57613,0,7110,50503
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-03-TRAVEL EXPENSES,"[TRVch# 3579 Dt:31/07/2017] , Billno-KNG032102017100007",1,568,0,0,568
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-03-TRAVEL EXPENSES,"[TRVch# 3580 Dt:31/07/2017] , Billno-KNG032102017100009",1,2260,0,0,2260
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-05-OFFICE EXPENSES,"[TRVch# 3578 Dt:31/07/2017] , Billno-KNG032102017100012",1,40767,0,0,40767
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-01-SALARIES,"[TRVch# 995 Dt:08/08/2017] , Billno-KNG03210072017-001",1,917320,100000,140363,676957
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-01-SALARIES,"[TRVch# 996 Dt:08/08/2017] , Billno-KNG03210072017-002",1,187874,0,19283,168591
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-01-SALARIES,"[TRVch# 997 Dt:08/08/2017] , Billno-KNG03210072017-003",1,190463,57000,7819,125644
KNG03-210-PR GOVT COLLEGE INDORA,08-2202-03-103-01-S00N-V-N-01-SALARIES,"[TRVch# 998 Dt:08/08/2017] , Billno-KNG03210072017-004",1,57613,0,7110,50503
